,0,1,2,3,4,5,6,7,8,9
0,31.999,116.9,116.965,117.057,69.7827,69.9786,69.7833,62.6838,62.8578,62.6795
1,31.999,67.4342,110.73,115.246,62.5531,67.8155,68.8866,60.9903,61.8826,62.1332
