,0,1,2,3,4,5,6,7,8,9
0,0.9995,91.7167,88.0397,93.9063,73.2282,72.9882,73.0854,63.1148,63.1928,63.0147
1,0.9995,67.3712,89.1801,87.5011,87.9808,73.6571,72.7891,64.6169,63.3374,63.0718
2,0.9995,66.9866,88.1463,87.1122,87.0529,67.2207,71.8622,64.2317,62.3036,62.6871
3,0.9995,66.9174,85.7962,66.5666,81.6837,67.7787,87.0094,63.981,62.5117,64.2341
4,0.9995,64.0112,61.9836,63.6161,86.3122,65.2119,80.6956,64.0112,61.9836,63.6161
5,0.9995,63.6674,61.0034,60.3327,85.8553,62.7566,60.5107,63.6674,61.0034,60.3327
