,0
0,159092.8802927285
1,415620.7834758194
2,313061.1688995364
3,225841.08035455746
4,251177.91031201236
5,306750.6346112415
6,208554.783088724
7,234489.62589296044
8,211150.47589826127
9,258821.97070609915
10,329412.26834796695
11,242746.34361097318
12,401432.9551882725
13,187082.70721279978
14,373310.96678326826
15,268297.0007862072
16,361031.70616833586
17,433584.99913442164
18,186187.8582106618
19,235540.36183818258
20,387048.4358538617
21,322504.3149083833
22,323943.89389424346
23,314536.17363854474
24,263220.8060187249
25,338308.3310004375
26,252464.14436065996
27,233309.539725901
28,263621.96711208794
29,331326.1740371698
30,262380.67273666884
31,364763.9429998177
32,260046.3082866948
33,360374.3985198486
34,303588.75257509254
35,241397.31806499718
36,276478.8114554707
37,268269.14087937964
38,325710.24867784814
39,238138.6153391177
40,313586.3760906775
41,283453.3982463437
42,252818.2385049658
43,401804.1114497802
44,142996.63168919587
45,330065.3691444356
46,207312.74627314621
47,272510.590916894
48,220319.62997650818
49,301479.1097124835
50,264535.75862460287
51,291917.39902008296
52,349869.25156466843
53,221985.13781242396
54,350534.4203089153
55,258403.49504174283
56,285476.20872689877
57,351989.07666597876
58,218887.37125505647
59,279933.5939549672
60,310626.86220855167
61,270880.20346143947
62,238137.37919252747
63,276851.17722393945
64,314056.7310164184
65,388673.0222156625
66,297087.92454328644
67,239323.19313137006
68,212755.84054275622
69,271364.65445201425
70,331201.8603450942
71,205381.67425013153
72,320866.8593760553
73,308429.82780982833
74,260333.96360009574
75,257987.04927208606
76,264202.4748733917
77,305686.90689316276
78,421406.55377003085
79,322160.8206119288
80,317306.5746677021
81,164868.61185186903
82,206781.04393654384
83,222698.23778769892
84,170945.84231211813
85,314426.80928088556
86,453759.159835225
87,247426.70096866591
88,213042.2636221025
89,142810.270376276
90,217164.2885741647
91,315960.225998567
92,167734.09686836816
93,243146.9948269228
94,171990.70209200005
95,321105.2952916052
96,368421.66042835516
97,302527.0689393317
98,419383.01064886164
99,376407.4528918504
100,352316.5384485135
101,175190.55074056904
102,350847.3630605449
103,315981.4499559638
104,302929.7791771434
105,211747.03119723545
106,393358.9067834343
107,264780.2554665335
108,239462.50594787742
109,374016.7002031971
110,365657.2641048311
111,233622.2781181666
112,218722.50389692435
113,523843.0921525192
114,320720.54418149113
115,330579.18311298266
116,276674.83255458984
117,321631.7836683214
118,324105.6504467395
119,333465.5770144854
120,196829.64759275079
121,227505.87846679435
122,388528.41857197334
123,220166.27142841168
124,371571.8372736455
125,240174.05032581533
126,333430.0913678305
127,220874.83426536905
128,364869.6507306046
129,264539.4627911438
130,335009.72064891446
131,280249.48854806676
132,306603.8594339405
133,335640.47235803516
134,444649.68611272064
135,213411.37549927496
136,327428.5005724057
137,257740.76342702887
138,214537.75655273822
139,233556.12470678234
140,326657.5573605229
141,399211.544820089
142,189292.4179357945
143,254555.4702745215
144,376508.55073277117
145,288153.05936216767
146,319473.16304591775
147,370175.66155526094
148,201068.56236008744
149,222262.37448867105
150,188396.37841842446
151,294271.5192784095
152,328582.42033025133
153,398997.2069002697
154,237703.01243611114
155,354128.97507726954
156,278954.5508293968
157,245704.4210169959
158,344504.0841846447
159,157468.85805290498
160,262562.167688403
161,197098.62486146012
162,271242.36856855045
163,210173.43682988433
164,320683.2926934506
165,267148.3687812304
166,301067.53690783755
167,405380.9358975112
168,267654.6502826876
169,239771.16980840714
170,191976.92285730632
171,209714.15147800758
172,393228.18165608536
173,344857.1212876206
174,421621.7796595101
175,269157.83004119014
176,218001.62538635934
177,261984.78109789523
178,280878.19585036644
179,266142.2058111311
180,183187.92660116326
181,255425.19349754724
182,506332.3858010689
183,152155.00340187576
184,364517.55890655896
185,267121.7942934346
186,230006.1484650626
187,190560.2047892375
188,295294.9262569514
189,323094.3327654171
190,226713.9458960924
191,314538.9045040691
192,323516.59334616025
193,187115.7441153149
194,202850.7782954813
195,391568.28057582
196,477163.76023622137
197,289182.8433798644
198,289104.5386026377
199,296372.38954422507
200,262675.29635167535
201,434420.44522721565
202,206463.40266898775
203,214952.7493550201
204,379893.59012725926
205,227238.41942965507
206,305980.69899533014
207,286474.1570873476
208,264670.9299841417
209,270561.19707039464
210,265324.0605536039
211,149103.5429082758
212,180022.2955262206
213,506282.00929670874
214,241876.05270437672
215,310738.0283100019
216,255822.62141693314
217,258021.6732270051
218,206751.36442760177
219,333150.1465372052
220,193706.63772458103
221,260791.08376174772
222,233187.91275592064
223,293788.6261810049
224,258852.76557603458
225,300852.9072042713
226,189062.1052414498
227,366355.5515453416
228,239876.88995117767
229,188105.1058284602
230,304444.18640093796
231,368824.4808934019
232,282027.8006212936
233,205274.8396768202
234,477077.37246414844
235,230220.0883549363
236,374890.79105299583
237,253779.2700718699
238,214882.63336021372
239,318238.3883842677
240,250532.29913498316
241,283792.7219746434
242,178467.03178590006
243,240555.63511197822
244,253991.70044352792
245,222717.21597313014
246,253679.7121950676
