,0
0,102276.747692498
1,76642.354940405
2,129899.5960457147
3,81444.63662126058
4,111183.11188386922
5,93408.58592566523
6,112532.89226573886
7,79070.52251655933
8,108333.9161779259
9,107776.13370733184
10,67221.65434281234
11,75012.61185373442
12,105355.68914070849
13,160499.20672547186
14,69543.49518490909
15,99004.56849001186
16,79690.87375735691
17,170191.22947813227
18,115005.74812757917
19,150242.2439013144
20,113954.58972127928
21,75943.94771070746
22,176006.33377158426
23,111968.77915163804
24,57614.5240082894
25,130899.32438107171
26,103785.49067458817
27,165408.12864979796
28,117809.72969962587
29,129739.55844929794
30,75413.46946063453
31,93364.28901719788
32,94244.57376667063
33,105944.40810852675
34,91726.31589325237
35,74525.8302797684
36,117126.58338142242
37,104941.38595099401
38,89736.92920575402
39,108927.74117837075
40,110761.69764963862
41,85496.28720902365
42,82043.32141356153
43,45784.9279533054
44,81876.6228621508
45,101127.06435993077
46,132902.31185874876
47,146812.59533494068
48,87937.1225604777
49,80375.8858001439
50,99843.1076314643
51,64309.8220796497
52,118956.23122004361
53,108503.97468986092
54,102405.89309568956
55,61683.644904400266
56,123390.28725936793
57,92368.04759209264
58,187358.0669551591
59,72186.05803991074
60,70571.79949474384
61,102541.15914587736
62,123663.47892908903
63,111031.38229301505
64,108019.98119640558
65,125569.50077044514
66,101125.01424824656
67,95554.89728104304
68,100574.78037846142
69,70261.18799974905
70,122785.5426532113
71,110170.32713287648
72,111829.38165604528
73,128816.16719444585
74,61925.175836722236
75,75779.9895384716
76,80927.828608149
77,124773.16213005946
78,85590.28374987461
79,110777.06436622012
80,152155.52497335573
81,73072.29347789293
82,87858.29636113698
83,142831.15607373984
84,94387.01006278596
85,122228.39875130166
86,99146.27384735139
87,106916.37353271051
88,98919.91182454876
89,54626.02121084065
90,101563.38500602562
91,57036.29795362425
92,103414.83123700875
93,104371.0370309119
94,84747.94368976135
95,97404.66276212552
96,100087.00262858484
97,157660.90372863013
98,144018.16473973467
99,81453.67356606813
100,160866.23479891158
101,145214.6113540763
102,101684.87363748917
103,145204.55000788538
104,78078.96621556659
105,124116.45831944249
106,123046.22694139623
107,67294.70367041304
108,129476.96403325262
109,106323.17328495676
110,107403.34178081881
111,106117.98383141811
112,130183.64496981438
113,91412.88034064011
114,105703.51188837462
115,166353.38051072744
116,114119.42417118458
117,112982.9561102155
118,113347.35282918085
119,97093.58218952372
120,79597.13272668545
121,108882.09624325843
122,99148.16373433179
123,144330.60693890153
124,120324.38246928384
125,121317.53973443505
126,83893.6034293652
127,112074.6893597558
128,90003.01655893102
129,151803.8981849416
130,93098.0906872877
131,161272.03573277444
132,121699.597792049
133,108758.75971133224
134,88244.62943999759
135,86629.52858447288
136,84749.11750816152
137,113604.42633937245
138,125352.69594287906
139,114854.70048321834
140,97402.47861891019
141,69904.11441220081
142,108418.06627249249
143,114844.03110416181
144,94057.68550106666
145,109752.43449460933
146,99251.99197571934
147,96089.27724516313
148,86600.33475618371
149,118755.99680959168
150,93690.48805501417
151,133000.131595683
152,106455.58188214022
153,100831.51154552016
154,114736.78135802352
155,104698.35717948407
156,121568.82752984307
157,119943.91320264732
158,85533.39142115299
159,117387.9142349634
160,97064.25197397321
161,97830.74899245675
162,94468.66382811498
163,103950.45028236455
164,81406.72464914835
165,92918.18545084608
166,103077.8047673819
167,98087.57315376108
168,99573.29409094411
169,82669.85739149884
170,75962.50588440144
171,128662.03736526832
172,55127.7603333969
173,86038.29671604346
174,71834.58299941348
175,50907.64653380135
176,90664.05343328812
177,83528.61150591802
178,66762.81066594036
179,107224.8646228063
180,96049.04020421821
181,70502.59318764364
182,93620.23448163703
183,51692.13303655469
184,111425.2962345782
185,78253.64200357925
186,97992.5791816817
187,124084.44728881742
188,122586.17081100449
189,110290.71724678719
190,93811.58719212744
191,123201.72794404978
192,108112.88830782067
193,83476.458423954
194,65507.93810609418
195,95923.10931826058
196,83869.71464547729
197,86925.24124646466
198,88825.82874521261
199,82288.05110516753
200,77971.40174238928
201,134187.6937637634
202,90667.5004183803
203,77430.90551005995
204,141830.0498988688
205,90816.3973216154
206,91840.3653440514
207,98715.55894448604
208,89037.44431770872
209,72065.44657189107
210,71874.78789013418
211,150680.97902081173
212,85502.52391458048
213,104315.44695748415
214,142245.49113199132
215,84761.16065155504
216,101732.09721841925
217,62883.68694804889
218,118438.34865959878
219,103696.62546495242
220,94020.59824373094
221,138215.63152758393
222,107423.5239292514
223,111497.10188308796
224,99442.98530856908
225,106843.48535525762
226,89820.55076104644
227,72493.22240245478
228,122649.147991281
229,96409.14098249594
230,77528.67332764516
231,64707.51899342884
232,94215.25769108956
233,88665.41160130207
234,114085.05867523183
235,105008.78495248214
236,114428.81128601935
237,142156.0280574252
238,108384.04035500015
239,113980.28407207807
240,101401.78095345631
241,84034.6336165274
242,103843.85318421746
243,121502.32444755921
244,102681.24307562978
245,155653.98234277454
246,102380.56389277504
247,97733.03061454225
248,104920.4009186485
249,102706.06753180796
250,69534.93347341371
251,66517.64183060166
252,105936.71518324938
253,77303.9312921626
254,104445.11189481188
255,123266.71518742223
256,113386.9125623549
257,111082.01761437627
258,100344.13928168162
259,78780.69110539801
260,90250.20896560178
261,78699.90659967181
262,88528.38807362957
263,90754.20123190057
264,125702.86364496763
265,57087.84220658004
266,73065.49741718844
