,FFT0,FFT1,FFT2,FFT3,FFT4,FFT5,FFT6,FFT7,FFT8,FFT9
168,79486.40315270956,56647.58698181806,39228.046355600665,107172.302803131,210383.97821184844,255036.549628388,190516.38694997484,105181.28248020906,94613.81879147654,139734.15514165963
169,23472.627147035804,100034.23726730657,189946.5797638358,183289.84713915607,154009.73575776676,108388.85414093849,128413.57454820389,166262.38155690147,174528.74524705214,51029.13390088724
170,49796.89632174861,77157.07048852804,76231.86216217611,144980.3991726976,107186.90984182176,42490.3762125647,54481.897355119174,105960.74552260383,107673.11602825002,69656.78957513686
171,157340.1630366251,183234.12587516307,194905.45749264694,26679.11779796608,188291.5473906122,114530.76745950163,120238.75095828956,61986.83395823609,81182.40092109243,113490.2910972063
172,188834.17933108183,121170.69911244726,170636.50371560294,120841.35261158613,146160.45468542588,29236.326431099304,77683.14452130144,108287.72155874546,41420.47862687611,43073.87567549302
173,318627.7329686861,34903.05648965541,117786.16997530633,249902.3751779218,136174.0070340477,102353.11157272612,71396.38006596446,155935.44554062292,93690.00676164923,81143.81516772186
174,57813.39116496112,69236.31630549423,139531.88532513633,141173.16594048607,160627.25376887896,242003.11067333413,98349.6318144722,42087.533962674075,55584.74429403762,138399.9886148142
175,69115.40166476062,115088.91075350018,138854.23016751476,159034.457352325,160073.23153463367,207002.8368359254,206590.64915828308,70615.02171279033,90944.68045406643,52776.885702501466
176,259034.61637664077,222986.2409826951,222837.29552848285,30577.994214323113,165164.739430295,196980.63883508285,102870.98866131442,76707.2971375084,88286.97091930227,168041.13104614493
177,16301.75006013285,94312.89116508451,87927.68100766082,157570.25980403915,82127.53542801074,92630.85315766679,141832.1358846052,299398.87560858147,154754.673754319,109542.1919634582
178,28246.78710272851,207305.56504464545,100959.02969559033,21539.350298016772,175745.12364535392,133678.96559384314,63872.33446683008,173496.14546114468,208610.52758933321,150462.73627448265
179,159478.89200167556,192393.93530883445,106707.47269659936,103887.52409585594,127851.65497351535,46014.82409521426,54149.74474026479,87229.53631589585,20263.248936811488,9727.258979877548
180,116710.44177288811,225617.01982847674,103461.46959592201,202122.1357346307,44368.14496720725,113273.22526839447,100463.41755376795,50825.673853752895,135040.31643626693,26964.044671650187
181,172962.20107383106,84075.96297219426,130772.38471856284,143877.37516928115,92758.79400230818,183004.4185991329,91207.74339688192,28408.844653498185,128854.75759991485,83008.89344522169
182,137252.968973002,124998.03704058786,113022.22791478301,221359.513121486,55875.86974982033,43576.10723953748,93690.19471618909,75925.831476136,119206.60144323678,119705.16791228384
183,175589.98922287318,90990.6271718796,38074.80080419837,56213.77492534553,121424.97752896683,115091.21402088208,179691.029935071,88145.36788569675,101937.68789825407,91038.32154618533
184,194002.21751237474,69084.05524616734,107516.49731747949,82487.83802915737,22166.8554755215,156994.23530536913,214762.04779044882,100540.27855976153,100369.52716774138,73955.40493625263
185,149655.89650669927,90757.35690336961,198892.15033058592,172324.92312823122,176857.49026412316,128099.57339572761,75371.0188809005,135542.843230476,142242.91151172525,57754.999072121966
186,46998.638250329444,47869.81688306959,158763.43871056053,205048.0239909555,10656.138022504414,53287.0898486718,111633.43391539257,104095.56922704783,168679.1625919565,29615.530651163033
187,181556.64138358118,88931.05151578916,151928.91925502097,236869.4217247137,188843.15134887828,77151.34027774165,152300.79491367075,103922.52515092425,256984.95061952123,97016.2570933286
188,178719.93719207082,42253.8115414678,115895.09730006378,100477.0810732287,76375.4585212422,237669.03317258763,182297.91644042006,269023.81008922355,152979.05865549957,100314.17430646648
189,248745.68285015156,163150.035096404,72316.82521681755,157378.42231810302,69602.56089493552,93573.75395009968,153995.17846766263,104382.09849698014,144209.27335946515,89232.10321584175
190,35132.610129519744,221341.14641301616,180215.5179816122,171173.3521942916,180260.42002879988,75389.40822309387,199879.53681507317,100501.69329776145,197029.2108681262,287850.28511999524
191,147358.3574319815,83900.90680410579,62522.83046309363,85173.79670956991,183959.22251830803,76812.69734308969,24074.178785119948,154463.15080165467,89358.3010593998,87374.96130810677
192,134916.36833991326,68631.66321148098,207470.48886845008,43625.5669804673,264586.24803416216,134969.7632107919,112282.05446195036,121010.69556710473,76826.88335796584,172828.8352002339
193,148004.6457085751,119586.73557685618,33844.04675590404,107130.89747719107,47263.883516892456,122759.7657926118,36922.52497906212,129080.89993646475,33730.6418421811,115679.32230156116
194,99906.79704219139,163415.31210040144,278912.6422976156,34081.12352356385,127725.49327001287,102551.50986963934,63848.20593873276,149456.37004118966,319030.66706224385,98394.77146708775
195,79822.7353177723,164317.5708520105,160374.048481597,61868.09991303299,114480.05894455222,192335.13665032107,65194.52895685583,183018.29655011816,68307.47458098344,26127.90613486228
196,79576.05995338687,49544.90945014862,148031.60857180526,179596.14038763667,84246.78510023402,118482.12296687547,63580.63173828021,133401.4817067792,88860.80241787949,101568.82038435538
197,78954.27288332002,5607.563969097836,80707.78519752722,97774.21297573073,71715.0152173618,130747.83598304755,97368.04750247761,123980.56999826798,85714.98040696727,160927.39387149533
198,157165.63622031256,102831.768278847,175201.0544728427,99776.54860348356,116047.88665706181,155812.1795033539,197387.2536532978,140842.7468243817,59498.32985941728,167623.48809561462
199,86341.60828696124,64522.28797805962,107099.45747403454,163351.85237673073,90997.65321978342,49532.55435993574,152111.7677675407,68306.56411515165,223774.57981939922,33155.30547281555
200,41600.93368306278,172315.57999332473,103548.52798796743,141953.60710142966,109775.23824869149,52561.237470431166,84417.29360963566,5044.715665856738,196397.2859070722,151835.3420507379
201,155229.153400798,37837.18492768985,35030.48033668899,31967.099713641892,212681.68429165034,101146.52535107869,140737.92261802036,100553.70159091357,107506.6983971063,161688.4267374023
202,57714.71195522018,248069.95545431523,145441.3991107201,52585.53079584647,159462.0149434064,103273.32501779108,120637.03613969519,99017.79152830126,223819.06605713573,144786.3074957092
203,230547.21119434453,40088.447686196836,230013.66868898328,213504.64890749962,164787.016744409,98975.84382720022,115556.89852074212,33608.08489802023,44548.48957164202,87480.82119551917
204,49876.21261801452,384849.40032841905,121641.49304923958,168611.98809329988,116262.6202843728,23326.41459628698,190073.7499871975,19755.52436408662,140888.992622294,95788.08388741784
205,100956.24301664103,158587.09091007084,92178.08199951625,128118.85410405761,224747.25305329275,197232.41804876417,187347.93009874897,43906.403103255645,196572.01808958637,58320.1618715877
206,151506.49178650277,219307.3515919776,112713.28953260915,222894.23702304467,99152.29436499784,158398.1132282547,84967.22190730284,123870.95179504924,270491.86772534,140402.68818176308
207,189445.73386144455,97019.40119152956,132640.48843884416,86834.55588813905,65620.1271922013,44500.83890037708,103648.8263380677,69823.4989521675,111652.90537224612,140602.24035703987
208,188329.45357476114,175625.50285567355,161375.75186173126,257859.6533013681,85333.53805026138,164616.5407514633,146817.68151300575,74361.65391664236,62694.68303948498,94656.47309739489
209,298932.88531173265,190588.73606337083,59485.69984059312,101359.67224704372,120699.11801570393,184962.59639852188,53961.59714004373,253792.6948477799,96206.7748145514,158088.58622865076
210,58357.9276690792,122363.65746927279,354255.63825578126,50866.97085707562,58163.08734732234,156862.03355387633,116580.70827887824,204891.93977891933,261183.27644403232,176598.81243165463
211,170069.39205738597,149575.37168307207,247103.5739057727,127003.12983340594,206450.08912265694,222906.4493852066,104998.00187999608,61356.994597786754,125241.6264669954,192591.84129075744
212,143567.8917341503,90917.38664561749,39969.54658088278,101302.0410870806,111922.42020302167,89369.7939843681,64256.28100412549,169734.70501495874,14990.873248032434,66708.00680022243
213,78433.16216052658,165131.88820080212,225696.76414395843,192754.03512859857,193954.18444117796,246589.48571422737,99264.56666278804,74753.72866275936,157864.42866181378,175890.51792506737
214,32750.630563897696,131336.32444205487,214502.49457084163,87799.84155641201,65588.13335479872,92767.56013438945,75733.02060488267,87335.75638720657,106220.9098349016,133072.2668206355
215,99393.77782866183,135301.9413257647,186253.42963368123,66263.17974327583,158529.965564839,235413.32983394273,90760.0066571196,138403.21148962085,203145.64120054405,116110.2769592141
216,151297.42770393137,46413.574066237474,55232.57475667887,61097.28069777965,45134.18840776066,77109.69790799875,23131.493692501514,142664.28310965165,34588.72726081141,161687.22271454692
217,343672.6488738267,135558.81485517015,68930.56880494981,91459.6231283116,281930.16821039276,119930.04861489007,20863.169314034152,184655.05068220134,157606.94129546464,65804.53428427594
218,163977.25110385506,47778.5956076941,40445.13155009358,224814.12854945572,38027.267373062,180521.98474630402,115162.85320884986,73293.77164954279,40644.45076093867,107738.07654496212
219,85548.97585722414,121958.44200001193,32971.923312826686,86157.8367857721,52785.7016140505,153319.04567594687,97071.3353082629,257278.4153646741,40195.00341825787,273174.69973327726
220,252431.47597810486,298636.04047702474,37273.17126083285,268415.58996043674,106312.41008353267,171087.3202345249,43232.68410660418,28092.991720651655,89347.69452519843,200289.97405947483
221,117027.86139902774,33548.66978490195,49238.07197545902,179544.95936897708,45937.42658362052,157205.36057736375,70611.35312978471,191827.7391367562,152942.5454805204,128767.37542832374
222,77649.82771965882,13079.865239154382,269832.19261109753,194059.42025820664,64905.69941595789,44621.46027030498,160475.98871602706,184512.86567902775,172896.39273822113,43744.106473322994
223,97914.4267141512,136526.56135708862,137914.90412757255,170443.36779752767,95642.70163087324,122094.48394001505,126840.15162449061,146171.02540275757,38694.265790365025,86053.14307798607
224,79178.11456135701,161625.62552759526,203209.97057387664,59087.86697738337,32326.698791125727,57611.67187163044,177214.5162660148,43437.843793909815,241013.83412955404,127978.49222432863
225,140262.37105287405,70968.90557028238,78404.80940331722,111650.17475809592,136833.85175840798,59593.28510454456,203042.68422012305,47267.677926483695,103954.55856497333,109838.63194079067
226,171497.26408737476,39034.33452066049,139134.2385930331,84737.00815318963,88890.44560918013,98928.34311678402,267344.34222087555,57120.520840146775,179722.26962743222,126972.8390580755
227,145394.36736375454,143387.559260919,224090.85199353023,112729.06788025735,175660.29156168085,175349.11812903776,44996.9098534448,189537.23138583192,96691.75227157718,232988.44344104177
228,172369.4865500087,157991.30580106357,112509.62899257596,45638.97214368694,116185.55966738825,189107.15043352993,58935.28299250369,185895.13543710308,191262.51134537128,239130.63059087016
229,49564.14923939043,73639.90094056113,63340.64140106492,39822.16034037887,380717.1447837755,116366.6859800116,92755.94358129035,44366.32289651376,137386.08630695535,119993.88411256927
230,148426.07532522854,28530.922723693493,131961.8302546722,77063.44459902949,111104.76254151297,132583.37521578535,95282.59622860223,15486.147632093693,141139.52344974567,79580.82368651619
231,174923.62511352482,184525.3676703158,135058.1702052945,83126.27390856344,65628.68920870917,156821.564283728,59686.37869635357,67801.46905552565,111453.10535259722,141195.28407547626
232,174317.04367649322,112757.05741382878,124510.03494774058,175304.28888177447,138272.1647947444,229533.29343748587,146784.56237003935,189987.35452916473,84713.84649790995,23045.776084552057
233,8176.921950154059,188058.069073145,72275.2933492279,152539.1178467462,110417.98980859543,112354.0204426391,150130.63114290684,40424.01057979029,145873.31854183238,84874.22101806321
234,60316.98896773092,65685.87039030365,192665.11843413085,64788.89013883146,76299.58221865386,156517.66052235922,74408.67889842273,185166.83966236204,217836.1794756926,133076.9557837135
235,253304.9757956664,170425.777559892,114191.03440445315,99884.68441799983,285317.84799415077,90943.06484287465,75613.27507368199,51753.51275682864,71243.5466216015,80751.05762375539
236,98218.04308136579,137149.12215311045,200071.32223006766,80898.35758238668,43718.469685525815,83994.1538499619,93276.27293675861,128477.27749534407,166160.65900273368,51915.061913712096
237,114991.23570645245,120082.33982143877,170086.35313073438,91997.37715152596,135397.8241764859,18632.42202048724,136088.26708423503,24560.587940870868,215455.41148629008,80519.16752911874
238,134280.6923881316,176062.57062732542,70088.5785218235,192420.9037485596,56715.100733282976,107420.35633542131,91867.0301390543,41948.303698479926,75365.04268319753,28152.552574041863
239,75879.4065037397,85356.4847374545,176547.17046988264,48083.78738603164,142299.54817130713,87771.17017487061,190996.0768864458,133383.8772623445,59510.83377556107,182133.30590127927
240,46443.80338231345,39554.47338785358,75511.59516698001,97008.51155322923,112453.41008425615,110960.49792083104,210645.85408716247,177135.15751259922,128366.8470923306,133692.2330127845
241,18329.16206266833,233056.4837518588,178821.52588467408,112924.98579721205,137690.14599445142,193862.6687631404,48497.71552360499,39631.224196796706,141316.21328207696,159687.25194310275
242,191857.84488484857,9771.786080817787,197503.72979258472,77120.50364866361,137270.37983714347,132581.7587883222,60298.78046095785,29246.776977579095,250616.29316318186,57402.36391518714
243,12030.892193291716,157640.42253860814,158154.3842254353,79685.05328177987,46488.99972418191,51704.23663954354,31539.10424698547,53180.844712872415,69380.87689569713,121525.62534018952
244,41204.350574860546,159934.83620943115,117581.73739091742,54300.89151355794,93934.90766448213,124939.09848084305,55911.758532865046,31754.769114018065,17886.623105149753,110522.6098530172
245,151456.46863255603,103856.354347985,161433.83767703766,90571.43021603991,206015.71057899835,66751.11156365232,65709.3210199838,12083.432970371963,218759.04106596074,84114.94876211144
246,256153.83282739547,81205.60439333954,124471.37471902487,108262.56255984947,143123.73200784242,142638.26659277242,122510.43578357784,156570.92251785597,232190.45338495736,82264.49965980668
247,174681.42538819695,23151.919637246232,74738.93156360052,131631.7295926016,98576.16729764709,266491.26735461096,33568.418680233604,111065.04202549455,115614.05958095385,136762.41108612178
248,119484.75268201422,271900.8495255947,86367.39778166014,118205.98753069536,55150.938101346226,133867.8354200436,136743.11956204975,152955.30650508983,159318.13289215445,126428.93052265915
249,238473.1840461068,78661.52593960342,39943.530853433585,119299.48532625257,203263.8064865213,177498.76085531648,261481.30182280717,50408.17538633299,97316.08635998968,41968.62162618525
250,119277.09337982206,70578.19021764705,257941.5007001689,244429.47533982937,149966.8184716063,85476.36970685399,155962.71385290567,36700.196743957735,143424.56945635946,153269.89709291077
251,112600.98536063121,187615.18009992933,214037.5225805003,143886.59218574374,37582.77478697341,90507.41838506376,157699.2456750791,97202.91796908816,93364.63234429878,35531.72423547046
252,84069.99825138667,103363.5781947079,216064.5311528084,130289.88255696876,37400.614091294054,78021.82322216553,109521.24447725253,205549.81141566858,45401.04583752487,86685.03630596987
253,219113.26972014454,107956.58916476072,153676.59887853742,133043.1307428985,124601.32496215771,107306.08365756428,117761.5700509243,219638.64778165828,119658.94384649243,86104.76384221282
254,95496.38839919609,246095.9667762321,78766.93727058539,120840.28157345089,90551.05504741488,112514.41011462802,120440.08444243323,10566.741349963651,120947.12155965113,239283.95897817524
255,115720.51547135985,144960.35767929623,133220.49887129408,263340.61491512076,81816.07751349946,197792.55451580675,127489.97655571667,7551.857737650262,147040.69628568477,168588.97274971593
256,102313.9148978012,142757.2929674596,80439.59267505289,140088.91527971168,131849.25572138076,19920.17885337298,176008.33189527763,117902.65810559367,31382.69190199669,318435.3277586526
257,98025.40459670949,102946.64555261149,231451.058927388,56229.71221409343,105047.07198746684,137893.24320999114,10397.946843375845,46301.07448639279,154415.2238722848,181170.9482511183
258,100982.09353119963,214801.4814615802,79059.0296468929,15692.073119428669,177045.6222332617,238022.47926971113,71369.23601765573,66776.37612822076,114359.3818467068,196178.9144498659
259,133410.77353062385,191987.73779306829,100416.47162181635,172794.16788420978,17594.627610385614,100707.36211762599,66091.45394421303,154193.2323285591,156167.90243095433,75820.05675179149
260,96116.65166245397,194447.517087012,104268.67924838245,13916.946418184554,221163.46291548506,167459.09193879832,55943.44170583569,117452.06874621788,142712.82313883226,81579.92250437364
261,130095.67521965753,202808.0194100742,141942.46189392678,62227.55746941362,163299.1487818144,141602.1896331611,77150.06097925594,150540.4129744155,26656.287107724776,82752.10212527182
262,53504.79818882505,55231.61659761555,119107.56804595707,25079.67430120685,157147.03108970984,163650.63749443807,40620.474408662645,61740.4376951721,63827.81323517901,91748.54815680822
263,97650.42628578973,232475.34979940037,84849.66725457495,138653.11136012076,96732.36253847141,167923.54214526093,216387.13178381964,45872.3737069454,133810.1856547075,102617.45740654666
264,145316.39381385286,115092.16657009644,149023.6811966923,196349.63823985605,95971.85703747696,62649.025640938984,160435.70868866198,74378.1557590194,159092.0622697463,112159.72150239372
265,128101.4304780149,113059.00070899319,122485.98560096718,94009.7243952601,286504.44712682324,104742.51550398824,224829.85570431498,113317.32523296865,157690.09068535527,114712.33077098237
266,19617.628901145246,102540.40066780268,99548.92505488764,103463.14677748737,78344.27166078212,114098.58270295135,156121.2994994534,124059.2731125674,106326.05012205076,235281.2070488345
267,146253.62565980115,152554.67169024012,175941.1176633826,145830.02946052968,157450.48463575687,151944.80923182354,74412.8646090987,139550.686241082,107187.12766462885,112393.88127960598
268,83140.6479197576,101181.21556419191,151558.35822516907,56391.66094675857,48426.50444750893,69300.01386553308,99906.59685519761,32066.24381475418,144327.84865508508,154812.29181139005
269,120472.05971390399,167722.12789448476,222542.9753436926,26879.627772020158,179219.2983268872,97781.65289500328,101677.51255355941,44914.23538403079,75261.97533395218,94216.27430836706
270,64638.29457757877,90812.98919112158,137492.13502066492,188466.65937225687,19396.795140227245,79653.90625572242,102866.80729767047,114185.05510794593,40090.750236528926,137143.15221242662
271,25537.274557953428,142559.1294481121,91980.09217860717,136089.79079299406,173203.98532134312,167936.9953947321,57249.4604834464,247592.74319932752,80537.76256800978,135964.60618839762
272,143730.01762064215,105598.14029991541,103404.22036666272,120723.19418875378,31713.52978953681,84831.73538780333,210591.40635934312,214271.55342884277,123137.11158711802,142701.62351586163
273,173064.14467127982,70136.74303936481,61724.15989882607,209295.7352523162,31011.194517149703,107360.63437623026,292465.7663568865,76557.21136515135,98692.9122952015,149766.41675012378
274,121961.41861256072,189356.65568704382,47925.81602997033,141579.09794441974,82295.80257282405,220996.82893163845,59567.9135380237,82742.95365299656,96024.90549173663,205917.7265836475
275,197039.37423118882,144858.1078061432,110989.21473153305,4064.726162097441,161226.43638083892,137799.67228619728,45542.98505701568,158301.38357809768,210714.6645376663,140855.9702977749
276,63162.33422715523,73721.91539904563,74905.83231179269,228734.80491123718,150190.6425163866,121543.31469918432,65624.58240622182,139547.53130022628,151726.35132855715,127203.32604900957
277,98930.23358739354,59900.17446138596,222993.18771572062,210102.21757873343,135630.00778380517,119027.04048512844,67117.427228518,264230.64081549965,100501.50110142335,194070.64811453645
278,225542.7636950859,246278.2822132077,161552.47931428027,69758.8855159115,124599.91169439178,138654.6948436265,102755.75604661477,38158.725418267546,208111.9313663976,125845.3908567341
279,194012.93567358697,53568.67629868537,196908.34713003592,167148.42769798802,205328.3141808459,69487.78422800414,105656.91080696728,292279.21926593443,92886.5794049069,145537.03923374505
280,27483.747205325933,15669.523184628266,95770.22023501007,23583.737012506277,78198.17608739625,168383.6140781877,205609.48281032755,47145.19928813929,130408.40601603517,238386.16364485095
281,51815.343433934875,72910.25736548744,84558.20537157371,240971.50558908368,163234.73608356883,169376.07384841668,107127.33867158704,44658.89802020724,123981.12455079686,50221.34162135683
282,49938.00600642982,134808.98933930838,135810.4520917036,19775.634255881698,45347.01417552869,106869.13539033297,64000.42017894225,158158.66554238528,89622.90918358152,79203.07034047059
283,217294.59740547635,223516.90679135825,61237.8994625225,96068.35034589344,48590.24924848999,46977.20584261534,91558.18738445816,198144.32324812262,69463.55301399567,49769.73507027094
284,218424.15268040448,166601.96256969814,39722.79491846226,147587.76595075722,138627.14132581986,31670.01504439033,126030.56726559067,175136.82178057003,80257.10906035174,99206.4029359545
285,61886.37247344325,163003.36779691282,128321.47244962618,64579.05700814053,80875.78443537289,32099.14343334104,94998.27181744172,139052.06337537433,198724.35923806415,169301.5943674644
286,227775.13629171712,337541.34704487934,119384.09212711196,111291.88953065581,153058.06641240985,198432.95032964688,92054.21168718269,149728.29339591393,60675.13892093946,176478.36046259257
287,77648.43190477989,181985.99392439032,49994.78937053762,56076.638447413054,164661.40357912728,85516.44073995033,77409.53317967332,66636.6115183812,152079.2662907712,151446.62663312344
288,43052.18746614994,80579.44118362821,156112.3015583879,58881.53677181789,156942.3036664277,110678.3941426074,128870.6836895359,142510.40321306072,147107.21845806137,6912.405691951912
289,152642.3724864242,124043.88158118156,253939.06408029338,52755.20951407809,127316.81276779866,100040.90530871793,244988.16078601172,39949.89123541941,80499.22162846365,236959.16490985823
290,141324.7111908818,51533.997087434815,148501.27190476947,59841.68659133169,42288.356225803414,92027.06566671623,128497.55431437024,162537.12166671533,32780.27461532254,233556.14031523673
291,195498.22674202957,122016.03921983323,60703.10922695886,130428.57310404813,75617.0522467493,189751.31775587713,38438.32716570034,105778.29487936445,188946.3835710775,130679.70659216912
292,121055.50224932868,159508.4710322658,112271.66165916744,98363.8772953727,289516.52927494247,165306.80486843223,63824.813979337676,224068.0823411552,208626.25270726313,131811.26384299502
293,161382.70344931484,208699.10239711235,4104.4109598049645,62794.14357643116,115561.83246907433,90701.4986575336,123939.0525097284,25508.086557606417,107417.71788677221,212974.60716869417
294,269736.23138661805,113555.38293234944,55308.78816057937,137604.2494572059,132002.46735230356,128516.01508139829,91136.91831434867,56175.323943390424,138995.95159969613,60967.21077399041
295,136734.5667198353,195553.5705540751,129038.28279787113,127493.57623149002,37918.59029333867,147526.3401596167,13345.296826158712,93971.21611604521,157276.31838210917,270729.77159360895
296,84400.44913125712,282866.85042179044,125039.9865897296,113394.42431217672,92938.30273237459,134492.75013911555,145199.63859571915,89532.11139158497,77609.74036349676,129009.20846001638
297,38464.59049735609,40917.2715606901,42232.92002494122,20474.23504710177,126734.44190523321,146385.3152448778,92505.05361695182,19490.3732721838,53012.29455481298,163231.0726883997
298,91940.55205849017,164128.98319487137,148464.7958103518,186337.65814561796,66276.67123384587,113251.16548616475,120660.24522133934,46039.87728651088,121456.3130447916,133108.986228402
299,251457.98075873352,85150.60501156676,140264.04453699407,56492.28959152397,105795.37978586619,165800.529778535,112186.39235030381,83261.31325856382,130320.48720124393,89654.90374347453
300,99908.61206927823,104638.72328690295,75966.6412196982,105797.03185218804,129754.22114087181,134177.55161884564,51984.57406099228,175198.68759606304,115586.94454481454,136337.85491846292
301,71031.4887015361,42833.57229694595,39780.68513894601,138560.00873645462,244789.03040377802,139327.86659541188,103236.30835769307,191148.97209703387,142915.01854484467,18384.870143901575
302,156363.48718721067,97418.41610078579,73450.74721146194,111640.81377174926,67654.91502194178,205015.45396151717,151682.0555661232,56970.14993469322,144485.88848971788,187785.2722943037
303,118360.82252711746,199007.90851039995,55564.65494916162,52397.99944863103,28319.39934727221,121065.1985747906,148467.20825611573,210299.30741712978,41036.2174802475,61491.30249756227
304,74422.52507150985,194203.74762248955,255112.15673387112,183407.7931241118,96634.99929945645,155951.26334233826,120633.80317607515,271857.50269961805,88451.98167069252,176111.74354243738
305,18410.413440729186,241278.37035083558,134949.56825317474,95165.22506564934,136014.94574825247,329727.7862892284,258054.3442385568,55871.223519738225,141390.35840980132,158297.76066078153
306,159179.69607623265,194315.69672171044,272456.6555525791,2403.7879730253894,45621.44610229162,106767.36978594035,162143.9779237862,55373.787835723684,204725.63399475362,171052.76217694712
307,99334.6073819243,103991.95006883051,150180.71423226487,318844.0651026171,21668.339349302703,87316.6172326067,79999.0472649486,200065.7392564688,59708.05804294937,151657.84620059712
308,44206.66061448927,103371.70932152687,94434.23144513619,96964.3320457904,96161.1368848678,207227.05732117288,30247.769550205034,28002.272125904412,161751.65312263783,159875.21740501304
309,113570.52475955631,328403.2437954884,76205.86248063654,185625.03046199927,147704.585575272,102229.06140638901,161265.96546983483,117014.03003373805,31526.89667147417,25828.44592232975
310,128973.81999637595,34181.17124890627,160155.76383819577,125818.3413419844,205331.0403528938,179461.18958451413,182796.014571012,118261.66055659481,86465.57811849592,110303.85548047083
311,180394.06077479848,58890.55880176728,80853.16625790457,92548.69577054885,181413.05399668793,37793.942468007124,132291.68661995232,249449.53309139382,162035.68577933122,105314.50583281506
312,143622.41573210523,86505.45671753009,246653.64409899843,113472.77966048503,53085.124725997215,61667.78852473434,88602.14480122444,120791.04751574811,160345.46047555318,257270.3690842246
313,103834.9240093682,130144.1835973319,98420.36554653649,135999.03928177594,87869.86566085352,91446.7311547709,84414.70883540735,123587.59668907423,196942.9629951298,252773.702535621
314,92099.53343932511,140764.32507153592,115942.08059765196,167068.52976539053,63517.82774880651,69249.4302350331,94543.04166613841,144872.73670762323,125226.5612136581,55887.74168317779
315,48199.890204551455,144537.42735966505,89324.43076618003,153642.56323892466,170456.11435970204,62011.77205552516,102954.44819137115,172783.57172626318,227116.4590979257,108119.64088193688
316,25390.539069008028,78831.86149344244,175130.677175858,185918.71853159892,163697.60834076483,73560.33125686418,241173.2471971661,156953.1848790507,97057.30644686599,69927.27272913531
317,85534.77404544201,63977.706046137486,77841.56007429487,49025.36175570204,290943.7987034697,90248.18499605112,72915.20494563709,199053.61616315378,66451.0177221704,216590.04626780198
318,43736.689611234746,148771.54071877617,200972.46179945127,87350.91340626757,244478.0151215577,157291.34558490518,99539.57351815919,158751.32857075328,133281.23293335416,136219.35924734123
319,164076.64222031122,33675.415315856575,181744.0179974948,199712.73224398066,148369.3499295452,274059.5939803868,109811.2627572958,169466.6054629874,302436.8164964955,158971.86905928585
320,77572.4573183387,61638.92211254961,74319.49756635359,120554.19106228168,115595.5308156386,133209.35305139903,161811.15375361944,410561.7194792854,38277.92604651468,221147.88550119803
321,133656.4634201383,244648.90987119495,140396.61094303886,90223.25064244447,103149.50301619287,115997.9691619602,130081.44219402566,41427.50693566596,238826.40602624297,117819.3907260248
322,100881.92647561987,126177.37452158028,245647.98810425133,69799.7934637418,282380.7931138229,61973.388656211464,196330.70694917612,141985.27020823525,133319.30936162997,75078.15268756817
323,171514.91786899677,90455.57540351537,183532.66176130762,125240.56459132826,122427.62663771419,116983.20726083581,84225.17283708756,196532.99399360165,18667.559499154886,108359.9192328153
324,166364.72375014244,157024.87826070495,57330.396808546306,66483.66362253825,336727.865551218,123543.45715477156,87571.42826731726,147586.06858205254,225393.31906718804,111888.42086107947
325,109613.1202050981,115037.61604435205,178359.11381823727,75289.6152420876,71364.10273955381,225483.37984348717,16352.473051007113,290966.858866186,103745.50316150473,56670.46505266505
326,90466.73230050113,121562.70190880718,108403.72147325781,139969.66410061636,167594.94874630877,43689.79260515889,115003.65471244605,95960.65759630893,130261.74526791171,305867.51999253634
327,146728.66137278237,175685.37644695,163331.3344189,65718.74184964641,66145.599010094,321098.01946169155,22674.548490526766,46061.98371689202,84959.0029374715,60076.30545229497
328,130099.96386854559,153677.5819594779,69663.6180177458,104615.80874133139,163758.90825033802,50773.90029059889,122159.17151575422,136063.93227075084,38582.42123300674,109837.12389302514
329,229648.91600763705,99423.51872906367,92433.74247317924,67033.52367164839,303430.7640544649,87904.85142822951,272342.96762228763,169915.51547794326,28034.401070831762,43899.3777896912
330,166059.5980690058,54270.940302937204,81496.72898031506,163494.23332211262,135040.5753656453,115106.26260802353,78029.71526919778,296039.68624778144,57084.66282664384,166007.31703285535
331,64953.17104359344,48689.907723030905,242364.5732406601,55815.23576395502,112198.73348962486,107273.28819689201,62743.168760446235,117197.04871325225,107346.73708409548,213720.2327895654
332,106460.66929134162,97503.33863034254,105138.51615517956,61485.52376937178,110663.71842218706,173831.57989613953,37226.48501636403,60101.37011823155,99768.38937944826,65785.47587202695
333,57144.48578419136,122888.52079652407,23679.033336597517,173084.88936927522,80907.24603052229,90306.70563285092,38981.16750519251,86014.86935004217,150178.4607956609,178912.5593491588
334,100382.29773197777,63841.5199376761,66248.65186748584,135177.27005758314,186132.3782338547,13511.506183378615,114153.39320968835,316704.07364773506,143714.3777247041,165961.85413699626
335,58700.97564284542,267541.6483403223,112240.187408799,186062.72974929644,207353.47382297,114581.89104214177,174437.0434434454,104846.46722894338,142375.67519975986,31973.625520901875
336,169424.39157857248,102116.19799092348,94571.59071050501,180625.49790555588,144165.5243497101,137165.58448410436,129576.10293188714,115420.48473604493,170024.4842346835,125350.73410420404
337,145589.59473587075,142819.18300990626,111396.48457251805,139095.8537736797,162235.04313605168,52995.584513669804,123519.76607493186,28154.060616545,61551.24821766997,35866.12074820014
