,0
0,331753.9486575618
1,243069.28800332965
2,333337.12581565056
3,254847.62751197087
4,378284.97462266125
5,222113.57411332434
6,263812.8280545606
7,353039.45870000694
8,437174.0885971679
9,293075.2330720087
10,269006.98517227266
11,332062.29231990303
12,391965.04815451265
13,145273.35939913677
14,299067.45397568867
15,251391.10144138717
16,360066.6938005337
17,198141.59914186492
18,262422.3020332148
19,293701.68843824766
20,247442.91555024846
21,236903.75341755102
22,316516.4074423752
23,242840.4458286245
24,152407.48133358225
25,286108.5681189266
26,400643.02563650644
27,215822.36822831986
28,195349.3885398768
29,259083.47889480455
30,336996.3779982599
31,284017.5364483757
32,308452.8316641025
33,253000.57931280244
34,321485.35804631235
35,190038.78407936453
36,286722.3552023955
37,220220.69198052087
38,400521.8490469672
39,323019.4277441072
40,317528.74758574646
41,291874.0798105889
42,206996.83357967949
43,242631.47964183264
44,254214.38571413016
45,284324.6587829251
46,319630.65843005007
47,342298.9498819533
48,347325.1529164274
49,178205.9552188916
