,0
0,2.5475326019950444
1,2.4467134559963597
2,2.8768410929915262
3,2.4281579430098645
4,2.3737538199929986
5,2.4123521429864923
6,2.43560002099548
7,2.429583912002272
8,2.3921514420071617
9,2.381711435999023
10,2.3871596760000102
11,2.4023447910003597
12,2.370384385008947
13,2.382738068001345
14,2.352750046993606
15,2.4030797260056715
16,2.2375035019940697
17,2.2363282129954314
18,2.379460910000489
19,2.440525083002285
20,2.4039782129984815
21,2.3466185860015685
22,2.3281676809856435
23,2.293501842999831
24,2.402750480992836
25,2.4296088899864117
26,2.3286279210005887
27,2.259864430001471
28,2.394087592008873
29,2.4249596829904476
30,2.4463206619984703
31,2.4101286929944763
32,2.348126916011097
33,2.4206750440062024
34,2.453517103989725
35,2.415274707003846
36,2.3577935149951372
37,2.382083928998327
38,2.4515580289880745
39,2.536205379990861
40,2.4358439349889522
41,2.384886143001495
42,2.333308354995097
43,2.3389612570026657
44,2.4363914290006505
45,2.4159537380037364
46,2.45931547798682
47,2.4198697739921045
48,2.407370209999499
49,2.399462505010888
