,0
0,245013.21078384813
1,261767.5133177477
2,277351.61461296625
3,245679.40269965082
4,405519.3743872709
5,253686.74842754978
6,163268.4259483011
7,283132.38876350515
8,406975.5540505694
9,386700.4688956408
10,234190.0000557386
11,212865.4602222508
12,428835.1058484403
13,441339.16433978075
14,202411.08119188526
15,292012.41486812825
16,251594.94055396313
17,230190.47099548645
18,320353.8935953442
19,238373.4266146637
20,325068.4789591105
21,412560.39638449525
22,290694.8218365561
23,335008.6580403167
24,271737.51949039975
25,369386.6461504685
26,251620.55787898588
27,216732.5464171913
28,165880.69364352594
29,260884.9714705452
30,537625.1962415858
31,389368.7652225053
32,314756.9178277077
33,295093.6035148854
34,225738.3666154344
35,379225.2447728047
36,309483.1637720572
37,278948.18675745407
38,424197.19108818413
39,286693.2524144541
40,214710.06118405217
41,473742.8643704815
42,325105.75971914583
43,182072.3348177023
44,399301.6518467274
45,242057.4702569813
46,291155.0480268601
47,463963.21284614387
48,274680.80827019503
49,271127.03003596
