,INT0,INT1
192,0.6561916450009448,0.7289395699990564
193,0.6531956129983882,0.7378135740000289
194,0.6542364459965029,0.7412781980019645
195,0.655048455002543,0.7352234540012432
196,0.6610241649977979,0.7304139330008184
197,0.6551899300029618,0.7327799319973565
198,0.6568417800008319,0.7312308070031577
199,0.6541090679966146,0.729463969997596
200,0.6566722459974699,0.7317092759985826
201,0.65365013799601,0.7343325960027869
202,0.6533374689970515,0.7277640030006296
203,0.6539252090005903,0.7426647269967361
204,0.6591494780004723,0.7296907840063795
205,0.6554659239991452,0.7274948810008937
206,0.65361834000214,0.7314948790008202
207,0.6544502149990876,0.7317734730022494
208,0.6556034969980828,0.7323685540031875
209,0.6586711109994212,0.7301340109988814
210,0.6567709369992372,0.7312870879977709
211,0.6571325429977151,0.728251853994152
212,0.6556890659994679,0.725614039998618
213,0.6529119370025,0.7349250729967025
214,0.6549492099948111,0.7340872320055496
215,0.6572488009987865,0.7342158860046766
216,0.6555225589982001,0.7298557000030996
217,0.654811273998348,0.7262264149976545
218,0.6581786299939267,0.7353328120007063
219,0.657864585002244,0.7308042779986863
220,0.657730637001805,0.7315323630027706
221,0.6591144760022871,0.7325398309985758
222,0.6589148749990272,0.7346604730046238
223,0.6589093290021992,0.7285126220012899
224,0.6568103839963442,0.7314651799970306
225,0.6542012300051283,0.731263793000835
226,0.6610911340030725,0.7264933339974959
227,0.6537938289984595,0.7319217749973177
228,0.6526947699967423,0.7319530399981886
229,0.6585997180009144,0.7294894049991854
230,0.6558913049957482,0.7295041719989968
231,0.6537184979970334,0.7290523709962144
232,0.6585597759985831,0.7315720750048058
233,0.6541801820058026,0.7307256919957581
234,0.6556121409957996,0.7333278699952643
235,0.6573645860044053,0.7293396710010711
236,0.6594181260006735,0.7356289130038931
237,0.6602960620002705,0.732572701999743
238,0.6560219969978789,0.7316866569963167
239,0.6576630159979686,0.729597035999177
240,0.6574349139991682,0.7314845720029552
241,0.6608734510009526,0.7271533050006838
242,0.6572187159981695,0.7267986329970881
243,0.6541972430059104,0.7335885630018311
244,0.6554583379984251,0.7298170669964748
245,0.654655147001904,0.7332370680014719
246,0.6588574549969053,0.7315924289941904
247,0.6568280950014014,0.7374814310023794
248,0.656379995001771,0.7306700809931499
249,0.6595825369950035,0.7259542449974106
250,0.6557885430011083,0.7265928519991576
251,0.6541197690021363,0.7267370510016917
252,0.6567382829962298,0.7315966649985057
253,0.6608589720053715,0.7302917999986676
254,0.6581687479992979,0.7301631359950989
255,0.6553391179986647,0.7257733770020423
256,0.6588955280021764,0.7270919260045048
257,0.6580934150042594,0.7280497680039844
258,0.661478267997154,0.7299006340035703
259,0.6567520249955123,0.7269854519981891
260,0.6554981989975204,0.729221007997694
261,0.655375827998796,0.7335706270023366
262,0.6517347949993564,0.7307492960026138
263,0.6519808509983704,0.7288464619996375
264,0.6583044970029732,0.7296383329958189
265,0.6574001359986141,0.7303537980042165
266,0.6554053590007243,0.7348163849965204
267,0.6577300839999225,0.7371601110062329
268,0.6552139269988402,0.7323344319956959
269,0.6559541859969613,0.7267223610033398
270,0.6553657160038711,0.7323598509974545
271,0.6506190250001964,0.7296425679960521
272,0.6503121839996311,0.730164306005463
273,0.6530733789986698,0.7315791799992439
274,0.6627309120012796,0.7335209160009981
275,0.6543536760000279,0.7294427920060116
276,0.662347776000388,0.7256382769992342
277,0.6528526170004625,0.7321782509970944
278,0.654398279999441,0.7313737239965121
279,0.6547446309996303,0.72963878599694
280,0.6560396190034226,0.7317913770020823
281,0.6566361520017381,0.733447676000651
282,0.6553099149969057,0.7347383219967014
283,0.6635666060028598,0.7326887789968168
284,0.6547266130000935,0.733743589000369
285,0.6591362570034107,0.7317110290023265
286,0.6553990870015696,0.7319458150013816
287,0.6511170689991559,0.7286454550048802
288,0.6563471359986579,0.7279512039967813
289,0.6547378429968376,0.7315967250033282
290,0.6562337409995962,0.7263351349974982
291,0.6608904699969571,0.7302855939997244
292,0.6548029469995527,0.7343055969977286
293,0.6576901539956452,0.7346000319957966
294,0.6530354130009073,0.7279188960019383
295,0.6610297719962546,0.7303958620032063
296,0.6560219790044357,0.7309000289969845
297,0.6564364299993031,0.7332592250022572
298,0.6535096780062304,0.7311504140016041
299,0.6565365540009225,0.7313815410016105
300,0.6599583569986862,0.7279373539931839
301,0.6523271440019016,0.7271435729999212
302,0.6579244439999457,0.7299235770042287
303,0.6551369220032939,0.730939283996122
304,0.654988489994139,0.7304029380029533
305,0.6548808810039191,0.7256464759993833
306,0.6529197769996244,0.7274836619981215
307,0.652882532995136,0.7271154110057978
308,0.6520629919978091,0.7333690359955654
309,0.6554865639991476,0.7361289389955346
310,0.6556054249958834,0.7316253519966267
311,0.6595786030011368,0.7343528910059831
312,0.6587262649991317,0.7254330630021286
313,0.6532006170018576,0.7265287009940948
314,0.6601561369971023,0.7371866680041421
315,0.6567108960007317,0.731144689998473
316,0.6552145060049952,0.7294472040011897
317,0.6540100759957568,0.7305716429982567
318,0.6605970859964145,0.7309185390040511
319,0.6536822360067163,0.7225876410011551
320,0.6560341719959979,0.7306427980001899
321,0.6564319220051402,0.7340893569999025
322,0.6561339929976384,0.7357976540006348
323,0.6548466029998963,0.7306309089981369
324,0.6565874320003786,0.7276642290016753
325,0.6573724949994357,0.7321012750035152
326,0.6589168189966585,0.7296711279996089
327,0.654810677995556,0.7278729399986332
328,0.6587818920015707,0.7262196640003822
329,0.6588897700057714,0.7288221410053666
330,0.6517563620000146,0.7253043550008442
331,0.6534226079966174,0.727073914000357
332,0.6533996220023255,0.7260546219986281
333,0.656355558996438,0.7340001330012456
334,0.6518137919993023,0.729725311997754
335,0.6608063889943878,0.7304638889982016
336,0.6562416550004855,0.7305135630012956
337,0.660104220994981,0.7335991700019804
338,0.659846621005272,0.7344001329984167
339,0.6581646240010741,0.7298155250027776
340,0.6552478049998172,0.7299661319993902
341,0.6558529699977953,0.7353290409955662
342,0.6552178979982273,0.7301337640019483
343,0.6581079199968372,0.7286324669985333
344,0.6522947960038437,0.728424751003331
345,0.6579397250025067,0.728312987004756
346,0.6573953690021881,0.7320756249973783
347,0.6558421390000149,0.726820426993072
348,0.6569831109954976,0.7306351849983912
349,0.6580718649929622,0.7287521140024182
350,0.6547221649962012,0.7358570380019955
351,0.6547936860006303,0.7323804539992125
352,0.6545975389963132,0.73199552600272
353,0.6594697469990933,0.7255646909979987
354,0.6559706749976613,0.7341880359963397
355,0.6558098149980651,0.731442952004727
356,0.6569172189992969,0.732060171001649
357,0.6598878759978106,0.7315375739999581
358,0.6584915579951485,0.7321488830057206
359,0.6555029279988958,0.7299950619999436
360,0.652699530000973,0.7306296750030015
361,0.6567288430014742,0.7284901269958937
362,0.6588865750018158,0.7308795810022275
363,0.6538776910019806,0.7277331380028045
364,0.6592384760006098,0.7304158039987669
365,0.6584204870014219,0.7260552289953921
366,0.6590077920045587,0.7251419919994078
367,0.6528316709955106,0.7286123079975368
368,0.6603455019940156,0.7265003729989985
369,0.6571266410028329,0.7306955909953103
370,0.6562309910004842,0.7281700980020105
371,0.6553753129992401,0.7296879140048986
372,0.6566635660055908,0.7329241580009693
373,0.6597619189997204,0.7293558320016018
374,0.6559714480026742,0.7333778050015098
375,0.6569795480027096,0.7267454370012274
376,0.6564967410013196,0.7290741959950537
377,0.6586262409982737,0.7282241900029476
378,0.6585279270002502,0.7305374349962221
379,0.6539794749987777,0.7304818440024974
380,0.6514252420020057,0.7259647869941546
381,0.6543603450045339,0.7250133710040245
382,0.6578314959988347,0.7305074479954783
383,0.6597787010032334,0.7277452729977085
384,0.6569069170000148,0.7281967800008715
385,0.6600385500059929,0.7316112089974922
386,0.6569843179968302,0.7275375390017871
387,0.6557622809996246,0.7238289609958883
388,0.6555259600063437,0.7311752199966577
389,0.6524980270041851,0.7261295400021481
390,0.6511810890006018,0.7284062819962855
391,0.6526028340012999,0.733979858996463
392,0.6547723320036312,0.7350399200004176
393,0.6579307680003694,0.7247132580014295
394,0.6526515869991272,0.7297255200028303
395,0.653520143001515,0.724834977001592
396,0.6575455199999851,0.731668084001285
397,0.6539780690000043,0.7286085109954001
398,0.6548844819990336,0.7278507770024589
399,0.6567296290013473,0.7270270790031645
400,0.6528007469969452,0.7276637730028597
401,0.6497229020023951,0.7329330450011184
402,0.6546363539964659,0.7317061290013953
403,0.6578560840061982,0.7267375210067257
404,0.6540232560000732,0.7259597919983207
405,0.65731531700294,0.7322774530039169
406,0.6553660680001485,0.7293066979982541
407,0.6548687809990952,0.7342797250021249
408,0.6545480339991627,0.7328104519983754
409,0.6571251790010137,0.7296065570044448
410,0.6593775639994419,0.7351195119990734
411,0.6573161209962564,0.7285303909957292
412,0.655228231997171,0.7328850119956769
413,0.6552477730001556,0.7372728980044485
414,0.6550030080034048,0.7334997869984363
415,0.6583581500017317,0.7252506130025722
416,0.6546128929985571,0.724790756998118
417,0.6543390759979957,0.7255180499996641
418,0.6609146659975522,0.7330793729997822
419,0.6587234920007177,0.7335062600031961
420,0.6558758510000189,0.7360832449994632
421,0.6571194360003574,0.7271868789975997
422,0.6582641220011283,0.724913630001538
423,0.6543316940005752,0.7265767800054164
424,0.6539027160033584,0.7295990100028575
425,0.6559748579966254,0.7276742569956696
426,0.6617777379942709,0.7327127780008595
427,0.6573279470030684,0.7285682150031789
428,0.6595152390000294,0.7282739919974119
429,0.6553212799990433,0.7238758079984109
430,0.653896354000608,0.7318965529993875
431,0.65710652499547,0.7283111669967184
432,0.6493679740015068,0.7340225619991543
433,0.656611256999895,0.7290645980028785
434,0.6593251550002606,0.7323943319934187
435,0.6589362239974434,0.732715949001431
436,0.6581230840019998,0.7281229850050295
437,0.6593100800018874,0.7349649169991608
438,0.6505951789949904,0.7301585789973615
439,0.6572325140004978,0.7277982950035948
440,0.6612119019991951,0.7313437659977353
441,0.6550453989984817,0.7267328260059003
442,0.6593760039977496,0.731414414003666
443,0.6588605039942195,0.7310180290005519
444,0.6582701180013828,0.7299703890021192
445,0.6594097780034645,0.72916395500215
446,0.6594068939957651,0.7327306700026384
447,0.6562424280054984,0.7352452310005901
448,0.6540161579978303,0.7291744500034838
449,0.6563444900020841,0.7202523180021672
450,0.6558085659999051,0.7300554370012833
451,0.6588631889972021,0.7296198629992432
452,0.6573506470012944,0.7308080869988771
453,0.6565026409953134,0.7279076740014716
454,0.6554277169998386,0.7292800010036444
455,0.6548510779975913,0.7263481100017088
456,0.6558929899983923,0.7294983230021899
457,0.6596365189980133,0.7348844869993627
458,0.6538961400001426,0.7270094400009839
459,0.6551570450028521,0.7324170829961076
460,0.6591384580024169,0.72972132400173
461,0.657270741998218,0.7294088620037655
462,0.6578296719962964,0.7285454700031551
463,0.6537946079988615,0.7403457540058298
464,0.6565808540035505,0.7290638310005306
465,0.6581108940008562,0.730919094006822
466,0.6514686459995573,0.728105811002024
467,0.6538998840042041,0.7306953420047648
468,0.6535700159947737,0.728356548002921
469,0.6577033689973177,0.7286648659937782
470,0.6570332949995645,0.7274075179957435
471,0.6582531559979543,0.7290732460023719
472,0.6553383099962957,0.7282226640018052
473,0.6620041590067558,0.7248464619988226
474,0.6623417000009795,0.7265948189960909
475,0.6585979120063712,0.7295588449997013
476,0.655252776996349,0.7308141109970165
477,0.6600642199991853,0.7290819730042131
478,0.6625699970027199,0.731942178994359
479,0.6608646079985192,0.7374117080034921
480,0.6539287990017328,0.7322931640010211
481,0.6521423800004413,0.732919921996654
482,0.6549031100003049,0.7322542300025816
483,0.6586771479996969,0.7313369940020493
484,0.6562750369994319,0.7299468510027509
485,0.657204751005338,0.7372822719989927
486,0.6569970220007235,0.7278971380001167
487,0.657655444003467,0.7277892909987713
488,0.6563745210005436,0.7281537169983494
489,0.6562077359994873,0.7288510400030646
490,0.6608622069979901,0.7307410639987211
491,0.6585471220023464,0.7323345500044525
492,0.6585179800022161,0.7289926090015797
493,0.6581452079990413,0.7321401289955247
494,0.655672870001581,0.7273880639986601
495,0.6640686839964474,0.7305434759982745
496,0.6636418330017477,0.7293856209944352
497,0.657463914998516,0.7316583580031875
498,0.6522360639937688,0.7289510510017863
499,0.652901973000553,0.7309973570008879
