,0,1,2,3,4,5,6,7,8,9
0,12.62055925035185,14.625916280473845,9.657385093770637,3.8804801737883965,4.285466460947598,3.910750128313015,3.6276582693376316,3.6350186399287656,3.6108393096359803,3.5862759825441413
