,0,1,2,3,4,5,6,7,8,9
0,31.999,117.063,112.06,75.9978,76.5201,69.202,64.0984,63.5211,62.4901,61.4585
1,31.999,68.7242,111.143,115.417,70.0171,68.8012,69.1253,62.2631,62.2978,62.3038
2,31.999,68.1733,68.2181,110.946,105.572,67.1931,67.9453,67.292,62.6544,62.0515
