,0,1,2,3,4,5,6,7,8
0,63.966841611360884,66.13262609957421,66.71711703656129,56.813219691239084,57.22571395370965,57.199124436832456,48.13381119912462,48.28641689145793,48.208553845238946
1,64.7753401531911,64.17819536382883,49.918988593924695,64.47221145365019,57.4192912604962,54.81156091248604,49.278422942981514,48.33334482504341,47.71086473274817
2,62.81248198101763,50.574161245510126,48.03754767002069,64.15197715216823,62.47171260020458,55.01843830728609,49.24524320036156,48.91249322771712,47.75910219795903
3,48.47859393658269,48.82993806941173,48.86449810652013,60.146736033207254,62.04712577368634,62.599716075548905,48.47859393658269,48.82993806941173,48.86449810652013
4,46.30457653533435,48.16326372536367,48.67985217463449,47.568918700566016,60.55132002986781,62.86150650454469,46.30457653533435,48.16326372536367,48.67985217463449
5,45.47332765827902,46.0094009489917,47.93341271375933,45.62211537492521,47.259398859950245,61.464267661848226,45.47332765827902,46.0094009489917,47.93341271375933
