,ttf0,fft0,ttf1,fft1,ttf2,fft2
278,349519.44340285764,145027.3101311226,275055.1589376205,172016.6585079683,227296.35520672845,182436.45218948045
279,366461.6250678868,206070.14021800098,274190.01219092135,82925.92434329806,158606.98168553237,18309.154322181083
280,110017.13301420654,97540.54885704693,169081.89893871936,95897.48006819672,405560.4852791035,258262.22596038107
281,180579.70017795957,179031.74988588254,219296.65928939142,49250.60089756727,319894.2806016321,257221.05317045812
282,269523.68828514096,123812.5825225889,179963.65905166452,66617.67577296011,271811.1777065341,250845.92816214447
283,277125.60137546144,177275.137609864,84490.01883073589,79077.41718537113,248125.79814234364,91773.4464870133
284,244681.41335871982,238581.20167266368,258945.53584845725,33851.76177451323,147780.01362451358,49864.136771827114
285,163817.55605054463,159256.60015214412,61982.06190670805,43056.52083829207,217876.62074585402,174044.3515582408
286,324838.6538979052,177325.62713866011,258170.49840208824,138813.52232404967,336480.473790874,232687.06588172744
287,126260.47625674948,112461.76847860872,101386.8161103762,35489.981243680915,267924.25161163067,93085.90537830003
288,301769.5755840363,88613.72798044853,64215.37327389335,33361.29771335359,263533.32823422976,158409.06587595315
289,246391.37990183698,85315.84850198544,274592.91439060844,54939.39051910282,329001.0194487631,173578.5259913986
290,391961.47606979666,132097.94739569456,240660.05660326622,230131.4338209694,130304.95117256878,55018.51346676678
291,187214.6510032408,152502.73209739968,223531.02765547688,213241.5808753731,364167.1189418502,186601.7664923275
292,367264.3231741721,140204.13062493413,381236.0354972647,101827.69331808253,175843.22347597097,114753.42387157252
293,169794.18935992668,71786.17898435218,322614.6606997895,34211.9163952109,293655.5982952138,172399.56442663874
294,246766.303990319,80671.7401143272,200873.71313766701,200097.29644020452,277090.2944485978,134849.62999188088
295,399799.9601582,314330.16425359895,189421.85098729888,131728.6454882167,207019.2087919233,191425.9547278799
296,274790.51545950345,148173.75341737122,57533.096436966094,17034.178118337146,219613.59030503358,87900.3403857023
297,202168.40779967827,99315.48539931866,349435.6343222853,126402.45979020026,212307.4264924989,190612.79266447146
298,165943.6429078112,36659.1786130886,166795.40982827914,9086.44739317473,456584.33640018303,60333.817664795555
299,295719.9417951531,253322.32891145605,186567.0552430998,165985.50844496043,267967.74937341746,250797.9731557282
300,212445.90222467415,155910.945166867,181381.0043491376,55041.82044926074,329421.2808021932,135264.26109828614
301,249563.91002407388,43211.100737897585,108745.45833705022,97138.24501621607,158070.96976755868,87365.6254831468
302,72355.3862671068,29577.25192415919,213141.21276632108,187602.88945855145,338073.0585191727,89072.35018951814
303,294696.86957753124,180871.23844277405,356931.0306736373,148968.36073274966,260021.0324056466,132102.59350559226
304,180900.07639994792,31421.091217237295,262548.9731579582,19520.696521013953,220675.15967945606,201587.9990709868
305,451623.65750806825,314471.76669682824,158547.04308179155,129410.7095236698,298908.38083850197,108782.68587300408
306,89277.48037957866,46411.295388266946,237552.34828843432,199897.5755641611,240474.53381652036,204531.14298967988
307,206081.0508026946,181977.69175591756,310130.0307393344,139156.49953223908,283052.38049122324,103275.46496669024
308,180793.902759222,159792.70800322483,191599.92052251942,156232.78254620056,373709.02757614944,216353.39665711374
309,209132.22186575423,110230.92276626412,167247.08810096665,39662.49143857586,296745.74515414226,275423.0726116947
310,238751.2497724741,146838.4345344514,142352.6269850204,111829.95503192813,195501.9698396225,82444.68342767809
311,200129.85232431465,136256.77704405176,208393.1695947529,172986.46092634075,420020.6077659142,235534.74946945038
312,324636.5998522345,287891.89064340823,173563.2157958097,51877.070485677905,341665.12382975797,81732.32696373157
313,310982.6914904795,151804.3943420917,267598.28591117973,212899.28320474783,263977.8700243361,92393.13368049194
314,105610.10431395884,53642.866486705505,289975.1949597159,268707.2672820172,79080.66900973958,48588.84931262117
315,241886.43384577098,189320.04918066462,63829.84701016816,50979.44574360492,189794.65431467726,165908.40812152985
316,273006.4888870236,126278.08550582589,301184.74897403363,233551.88302082408,418028.8167113678,131293.752431642
317,227426.45188609578,89048.60220992137,227565.78299909574,96899.1482665387,150311.80530210029,130055.00345429579
318,264540.9939441987,141662.10915617913,118005.53164922651,10386.298190619407,308844.2127677803,134196.60364838215
319,99978.91623576905,43021.55561840912,192598.35363807142,102964.11990720796,202205.69407929102,87918.09158701249
320,256728.62340816983,107439.95841737086,163592.429725395,85134.7357738676,177615.38803775617,167874.28829084113
321,244814.34234971623,170632.63758812952,249933.2110287667,90877.44016977212,89156.62475910324,54798.901357668394
322,260404.26132991887,168991.16918308576,85430.9574869027,82481.01198415125,249114.7553817563,108595.61868600163
323,234771.83463180973,186548.7317797851,154662.6017870994,112054.26339438111,319795.2828098155,91153.25922209602
324,242674.69927832452,200887.99677936034,292905.8236467415,116808.25856098982,167787.72951851,89039.36663833102
325,179399.95788526107,172448.278620611,131966.95847934383,45724.15347979954,144646.48328172154,102820.00766646962
326,170106.5498759928,158801.9444058195,168754.221507701,107051.07496262774,363502.5358468047,328761.77062169206
327,316121.4028793946,124163.28577181352,148809.46640660526,29951.322528349887,165626.906304651,147876.73444544637
328,81213.48806468012,12377.01177159329,286562.0299570429,45988.63789509691,379648.98721764906,112711.24219812152
329,211312.56079003465,108448.91400425452,274135.7597713758,195842.22827737455,239580.40609373947,7517.61702869386
330,253541.09912135123,54583.508645074355,169610.96747991053,33990.76220303319,159853.84819714347,117129.98861099611
331,145692.3218302229,66178.77986709987,160642.41202571907,135048.11130599244,178379.0111634918,171906.29988325885
332,226851.06970609978,194402.29225782794,148681.23700011123,76939.89462701356,42885.41171330414,31469.928299885873
333,251460.91748043912,36938.76521482661,143433.56126600143,70280.55726715885,355604.6595832685,50667.9741059914
334,108407.18811209252,103463.65278993423,175931.4885608134,94834.59801999306,238102.277786438,155426.5695320644
335,340389.75511130557,223378.83794887434,107781.01081752192,39213.52318646342,349916.81054265157,139438.51964464676
336,263233.5126562371,207722.12554667826,119293.05513195868,37553.392204050695,307980.89612891246,264379.3102576219
337,386740.07052898593,101915.69064114653,347552.7288252038,171455.28489089364,361282.6859027317,186844.3483444657
338,123459.37322485268,120748.21432070945,254626.37299356444,191387.6560476937,340841.52558266284,25119.83650596209
339,457158.6650069569,129459.44503098763,201292.82380794315,75613.07225468999,88691.08959014338,68068.81938302606
340,256114.0987481482,188584.9958809104,274338.90774804685,103211.54039250457,208730.64534597355,75801.88930547656
341,116916.51884757554,91593.77289941369,231158.14275768003,163644.23282833534,331797.8871621561,52241.61907982033
342,253319.34120088327,28812.115542379328,154786.63274765268,115092.95314422039,174730.01619151863,76487.18537985175
343,230234.24711929506,130821.71552683214,206086.66246319402,122284.16213395474,365592.3996883371,143659.82359386576
344,139726.74784365267,40350.480006678794,182280.94521967086,159961.19714511547,283531.6581797245,178363.47867207607
345,256632.8789018483,148916.57055727995,289152.3149905355,134913.77726912295,169800.02156760945,127843.49854388299
346,239724.133636936,129748.35960891763,76354.7477485979,52383.681928622194,144886.4570212292,61566.547911246525
347,260772.76748798502,33354.21291407582,74676.84787444766,71613.67633113326,117302.3112110821,76511.24329579523
348,302701.78317561117,54546.83155319921,224726.34412611343,210577.8694608948,128878.05069197287,68043.18219293536
349,265253.8623337243,169681.84364288577,226730.24729163502,160342.78778077778,252009.9022175188,231247.37481609525
350,263755.1891636036,89502.70517138155,205370.11685670918,186020.49981856448,358436.1745051652,228157.50956950907
351,341086.3611167456,13652.19133960928,139048.2611619028,26038.009772599435,334487.28761269676,234613.53826532318
352,312494.2257854159,145663.48327271178,312360.9273534261,110140.06810071132,276138.7608659514,54843.029212584166
353,342392.53436167777,111790.14846953521,147831.8959747927,36403.76288882546,251042.98446916277,7528.679358790633
354,316345.3751064522,276266.5731586206,112285.70084800868,54924.7219152119,214516.2634418684,211879.25161325454
355,196029.4015817498,61105.517708097046,211960.9316615625,143609.69703431896,293826.102046518,179593.6025940126
356,232271.06179965218,41993.073224253705,188386.48204815158,66583.36742085675,254542.46646949655,73091.38235550105
357,327696.860588032,311004.1259519424,152579.43596005603,90197.61069139955,206646.81995787262,150902.7922915616
358,181604.61505014705,31560.73144100827,179240.53671065145,140235.6068271997,178265.4738936603,120406.13956658739
359,82686.684630718,58060.52942894214,151442.97289669747,69729.79559667916,370948.3649929161,114287.8717857382
360,174890.71132442495,77771.77101776359,142898.30308367577,15852.532015237819,235225.13493211853,196607.28978987448
361,289232.4448335382,76493.19723685342,346802.3055710974,62927.061251499916,169281.38543498263,149448.8287833019
362,157954.68597471464,144041.6628676826,233996.3863404014,30724.950384424923,265778.43215425283,166843.05702822166
363,280268.7172197106,67686.0926222763,176340.62613266116,139765.9016922465,114899.61698198848,28060.94663948472
364,213338.05892164356,6977.855021074114,245595.1379442136,70895.09053024783,191319.28732652043,179721.71494597415
365,146632.56830810857,146429.67775043237,238148.00473358572,53994.49945527545,530069.0032815414,187991.5374349631
366,149342.3146516564,144884.41722800894,368894.8813183254,268803.8476404851,259443.83648265348,93228.67871947345
367,148507.37981604427,146644.07481738596,365663.6633535724,215192.80113396273,125826.06404592807,86956.54062138587
368,143662.07718082966,137200.86123535366,256055.79080946,194788.2272910037,218612.670307462,156001.5218313105
369,213020.18544487155,46132.13726272752,182925.59979216848,70358.38730904824,247188.49198984922,160915.19019178618
370,260220.9304320889,148029.0132505109,323851.0890948825,268425.3283755555,241560.44747940067,68771.05042550003
371,224254.49003906257,40243.150628926465,157267.08050633015,145253.99805099686,161364.5188824779,30988.29823825827
372,357418.47416965757,121438.59218554682,167288.60387506554,149907.2097693071,146383.4508252569,96953.08131265032
373,260472.82917661156,149865.14966350477,95277.91945997122,59858.665434355236,160922.67123725213,46161.06266982733
374,230438.02097859757,83207.89537645596,295492.0396985756,188809.81117998328,194153.55044299376,158277.00891465432
375,307834.06940334185,149732.68460569,126243.94050403731,55511.03509682966,181581.45507399796,76847.62249480831
376,432152.48747617076,185266.91070384023,320152.6770218737,231075.81488184092,156469.93511916156,125003.1084822223
377,428144.9939980035,21468.386088356317,384411.8604328458,230865.7457684281,167732.24969851068,146900.9257453567
378,466427.16845347645,296610.45080427575,362571.41918127035,114842.28928990949,285377.3914266069,63432.1241591231
379,299730.77528673946,283157.1535355043,266941.9841618597,216652.68550258735,414629.32752673945,127469.75611614143
380,244285.72403237363,101727.17455950305,172464.09429134562,84194.06456636444,255815.53250430545,142812.66734782676
381,197020.48685403686,85809.18758143915,158038.96719113016,87320.36540757206,537950.7042757706,222705.9554001683
382,141733.7816119744,132580.0750835606,220437.69780111007,118186.29819847988,246622.78333007847,120397.40030733857
383,550186.9078935445,30295.50310056212,307539.00732517865,131218.40053411067,262218.9845454721,159507.06188086368
384,298190.2562405086,128833.08567319087,273719.38532892475,252083.79937641943,77259.70430472713,70820.14718459918
385,159389.1528783978,146985.70741339808,224113.3611809931,104841.88800836886,222940.0223541515,177825.09356468287
386,141238.32849752856,96139.63330022097,107176.38199056413,82684.49683493208,120628.79305224339,85906.05249606658
387,303051.6767204859,95759.02110154598,364813.63250315806,116473.10839101471,285105.84519914666,150351.52096710243
388,246497.8091795181,142167.9271310539,213409.74272231103,208046.32002270935,242110.5734723048,172407.04369009528
389,242687.77432802654,119733.93459327357,156007.8524741591,121007.27452669626,283550.3390533343,179487.44498038135
390,356137.0968368859,134194.6461829441,335837.91217442625,178055.9081500155,138286.9671830369,137198.77134898704
391,240064.31653905482,45582.14940510825,134821.55434943072,47474.86755001289,179015.95383956077,77574.49236743155
392,298912.2200122504,260577.1495164625,314895.57251305564,274272.3142556396,268749.7191070671,173614.87051257925
393,220167.06533764667,153305.3776428449,135976.9616252958,76189.04512258446,130500.74852442689,99918.90786218162
394,429223.96082565206,140201.43656258803,290551.42672051257,212575.2766682897,100259.27348285007,85307.2501501912
395,177390.96379485127,33357.883179427416,109901.06672202992,79690.19204932917,257546.31182240974,67927.04232837702
396,337833.3957845566,121411.97227054804,179574.03257397717,22659.44918446828,329094.4203981356,27489.93654118443
397,80409.58127586497,35716.22897132966,250537.84077340557,28299.656964917656,85222.15239911921,69928.13888254768
398,215419.47531767943,11480.090774841314,292276.3813788259,57896.636044372004,215305.3325570263,111800.75798117134
399,90575.8780866126,65977.27089605536,267023.21215616656,190184.6838742288,173104.1019177557,128671.3548708212
400,78365.99263246756,50761.72606849584,143149.49986334474,102113.36735780927,162380.32812459717,128617.27290178245
401,102110.29820690265,89728.76477923426,397564.1874807073,236520.85217429337,209203.7428416599,187691.1355554839
402,122852.82252883441,86751.37634167178,138320.26067622917,93219.41163539483,334695.7422468049,206479.8598958206
403,167017.290164912,117417.8593050323,237496.79974925978,89622.64455704486,243140.43867558558,218963.42429906965
404,277895.6556326128,122541.94282899708,269951.7358996277,75977.43379115206,181039.61671917097,180591.37620479072
405,313355.49722742895,117195.556701145,396396.83474239294,336044.48473105143,267569.1268574002,232924.22844099952
406,259265.90197566367,40938.98737367134,109676.48394144847,46599.018474616954,275976.7394711744,209084.2655377458
407,257928.4285578986,133452.31941313786,191501.75186370968,185544.45417046174,332572.7438708551,80248.28508094003
408,117919.67618862004,79976.74707507623,192639.47531318816,74548.17970191715,293331.2020454244,229969.82517660005
409,134609.30473673705,119087.455054408,275132.80314070126,116185.82485404445,124167.7765715378,19355.662361834507
410,207316.00085942436,142564.26623309142,230610.22087933216,89082.7043186489,136785.04514776243,61834.4382731155
411,195573.78067553468,123430.97629159967,228687.14370861807,100496.62571192758,284180.83837940556,219101.89467211207
412,331157.1847553622,183082.1837352006,266906.5886526029,12889.806555668843,189465.43238108748,179574.8196132841
413,118667.86407701552,60796.08251520997,121385.56403122605,104731.50839023497,201743.49127872722,187999.44531083226
414,120988.53879887937,59007.52875787658,252419.85483962932,23789.122031715462,412210.6440978273,104806.97766569718
415,288147.59459739114,121274.49340524072,92963.15850691902,55287.95005800146,164722.25415282825,113459.95645118985
416,301232.2369624006,95924.74205046683,351085.57264779316,132948.34856599424,416110.30106582004,214365.27809683495
417,229736.79242537852,159103.943797422,155061.4817745545,148447.90441512858,86834.07190423826,46377.13192977472
418,248303.04040228672,198201.0779268585,260230.11298442158,232898.1159362279,168490.7940920436,130613.06023844676
419,175923.0964725677,89163.166725158,232976.7364586244,124779.62892264404,213088.9925935067,47199.15523666164
420,102842.38275831463,66216.30539210957,283632.22240731295,167127.88343955253,364043.2565202053,70001.28632056677
421,363716.9312659326,137940.85708046102,322852.7164936018,149321.83864928345,163119.95193807874,76788.50627185476
422,346517.9725056447,55360.49033502706,357467.1413875687,178807.8425987302,292865.8555176885,233933.57021107388
423,503331.49042643537,276468.4553183361,234222.06269022133,194466.1863687988,322736.1338486343,242479.2990287654
424,248584.7593684484,189292.4613460965,153885.31422359208,52835.14093942992,300141.4982698692,257970.56515236176
425,200068.362447988,139289.07923709071,248770.42641606898,94505.48898143954,286392.86093400884,250836.63547332239
426,273614.23066751333,249377.75484425647,315556.22550541814,123109.43566676328,82086.45505836763,29955.60952360828
427,158330.8436004221,117447.38417648831,222449.26651465197,220418.983257767,273193.6804978113,166610.3010915994
428,119333.97960603172,107191.69406671969,209312.84570736022,141301.32498858,123462.50975790838,61927.16148597843
429,143681.5951598222,42109.94181620321,176027.6092530198,105693.59515113271,175381.93738785456,53013.3183650317
430,231686.72004268394,213263.80290938058,101610.888596477,75568.66878514616,234357.1369259538,80733.25110750803
431,275399.0920522731,90894.30720858483,257877.43448862483,152868.57690690414,285717.262967666,264849.7947015963
432,366966.3512984932,121283.25122064186,509416.49507686135,285640.9778095969,255741.72574724138,175634.05791474538
433,92421.53784859448,86527.2830784193,180611.34313460067,79417.14185598267,149780.26539679276,44251.753898719246
434,211456.56754917663,59034.43145531585,213878.2238022909,174090.68603557648,226484.87040580876,47877.91526518331
435,200644.66567161583,188094.46676935718,300157.2120554022,79523.8320209379,170165.706951825,80248.8150579012
436,189113.99512858945,90805.30484213508,214325.6298021295,42591.58186762225,296039.9431767419,95456.49127736081
437,181104.40546061503,31232.926116811035,258744.10947126683,89609.46923339303,258392.88019384845,227864.83245598
438,147550.72451608267,84578.52062916792,455196.2477794631,351306.31097879476,247666.98630740278,43258.05293691782
439,137103.20464413572,136593.3886361347,276738.39939014544,232285.87079088003,132033.63459665497,117611.33693040533
440,137666.5490587069,67114.77396611677,224115.60350686562,73011.55985727692,306241.64384772093,68850.47683298757
441,72016.82884629365,45520.67130407532,341046.7109756095,54776.81674156692,149292.00657337016,120212.64955818986
442,275476.662857718,110333.60083462879,201038.5206505574,136553.50314288816,246296.81776479929,238801.46943652662
443,136937.37672090792,136500.98116343902,77231.34639044615,59638.31505637705,418899.5192070489,189577.98107957473
444,219796.020226004,113060.03302952836,168148.99944036215,107638.04974346975,215237.1997129634,150448.82799543857
445,312720.7359837046,76592.29845897229,231903.35456244127,211003.25850549745,235765.01108065798,186559.82404540404
446,130800.89624686622,122012.37460183426,165648.60483180246,158686.81031570712,261869.2219075542,151850.69617265044
447,351569.8724010091,84391.36523334865,178256.28403838747,81226.30484229617,297256.4609783671,200896.77889527217
448,222793.32546337968,204731.1507979483,296932.9351924589,192085.04613540694,187455.95021823334,85315.13275947134
449,259431.54328559863,115032.1622718996,232924.62447774224,120603.90114735215,292006.5768232943,194468.69965771277
450,125613.91448813133,112863.27205432834,332108.50926608604,163905.05230051093,192723.69908245106,131497.53162788815
451,393533.32637741475,265520.4180160112,315210.32840043714,181392.17325151607,301462.5753096172,17716.19695953471
452,296951.4553693136,242176.71156740506,305930.6486881289,64156.74579189592,261419.99948732625,176374.63381411327
453,193271.53786009926,172915.33876967098,183040.05550386407,157742.61663574263,150013.012246885,63427.148784381614
454,216942.00101327174,46309.03165538215,286599.3561161747,247999.41994251826,256028.1000029869,221943.71059749677
455,338282.26201677206,43295.613773615536,334856.48077471537,155108.64616057574,202160.20878780185,156399.07378956024
456,251819.3378715625,60462.11643210232,283715.3655672145,248977.7437143955,267759.2842924638,51332.293192444864
457,346086.06648672745,282560.0768928507,411832.7019568621,215777.94550806982,165181.1584209279,156061.66546884814
458,155670.8941670671,105367.60435390248,332550.7974201717,149866.111850649,151633.00717865664,109098.4100124263
459,230387.38975773595,128093.61241528655,277912.0214999168,89272.36958990975,262123.32664902226,141724.85228283756
460,201143.28863652115,37034.16043590305,248255.89146574226,208288.2308607912,239635.5961403232,82789.63125013009
461,203433.59949753544,105043.43651966444,142320.47000858025,106540.90106395118,198864.40757642576,94778.79531467089
462,131962.30157871853,94171.3353255928,234444.81317052475,157592.83228168584,209249.52138145317,187658.16196865967
463,319815.98219100636,73289.25419723538,117014.51351962052,64276.22450964901,276460.81429871253,104815.5593930272
464,111992.42969600728,85370.60126785384,228493.90873605385,120422.02004075846,91448.2533699838,86406.21223955328
465,233338.77523239737,102683.84800968845,305290.36725337466,20785.263556551276,249857.36360429955,134868.42302114307
466,294759.0522834864,134424.7498194723,36616.375757543334,33380.37537558375,294122.91259859834,212323.97935971143
467,179943.2136700562,139422.34866552253,228092.31192645626,95464.14447371208,254183.83213698305,208252.73739667475
468,505685.0234894623,92715.89513885477,388833.23997134215,104426.25276513929,159256.45218701614,109340.34862512775
469,164404.29620861105,102699.4356433372,205985.2497084312,154719.3299511087,207984.55198869988,55888.34641614482
470,110398.76571011386,21356.37432408076,297423.07665334357,152470.56781780807,146379.4073680046,121538.73755063448
471,247361.07257682853,231298.9718256424,40099.5275680839,38766.24680575913,137428.30215637118,113822.39048905674
472,386388.461675123,174883.2669152153,172876.97651595194,124405.65998608909,251636.09214749723,179062.0569214008
473,151711.71628413702,34483.046184331564,188136.5487967314,128607.13609606717,268206.0703044338,158258.0648403448
474,233242.19071503668,149777.23791782593,248527.99501137075,184107.27893926835,249813.63415522923,189263.76371203194
475,141235.86892453086,70960.99508994256,123879.24349848239,54766.661363915715,228444.58542374882,187844.328282156
476,217552.43205917557,176938.602399666,290806.2440177731,229711.41927095992,238714.35091153026,229088.02954161752
477,191070.9031688537,7904.603205218903,178132.2274427557,90077.40908545893,225110.59702472025,154617.3938069854
478,194628.9850060831,165167.53655035282,210327.74316758793,103698.21691081463,222731.48333013308,115995.30229828905
479,211619.37745456496,98375.82169286658,226582.63183134643,124094.83082412917,254879.26008324977,148562.71331603476
480,247082.2327211031,190433.83774029146,181103.89744246553,115323.1816855196,322316.0903860084,234875.18125569465
481,150413.28932499056,48367.88032588257,256644.44063707872,169004.15873440832,317825.7889285027,215063.7975959832
482,110868.28098063228,74047.40137617437,186774.93958284502,125528.3401152294,131698.60593033666,37019.458408716404
483,196347.1626801123,104578.60236390326,220604.69340429356,148762.35951761744,147830.66483100576,140579.72213007472
484,182792.8479981234,92402.61041392655,316453.1599558873,195506.63839604438,92160.721505095,84609.51996942732
485,227541.09271458635,130332.65360524393,68269.98776891272,35006.06179527691,384944.9205136238,243704.599773614
486,178845.79960138875,135120.9916910727,174130.04078175517,152635.84097172078,93461.66351769348,45753.61563860568
487,107154.53777175097,45732.982431606484,185628.30278724583,24982.40766325626,235590.82947486473,173231.6295672514
488,354645.7460988202,48728.78030564919,577716.6623122289,231754.13658406312,191423.29876703522,119788.19798836511
489,198426.05228671775,178892.27383869345,223891.49516710674,218438.38100376612,236974.1266224345,144250.64539499363
490,250461.9401521256,235242.6097941174,234539.4191607457,159434.55289790983,305019.14937626576,164870.19159178043
491,142825.9444509708,36388.77840112142,151674.1055152562,148503.18414196355,164811.49651339496,154305.85498744156
492,306216.49708514614,112723.20351304066,180234.18788389297,121805.65437123878,69071.35517194023,45272.207871510094
493,441273.35685320315,176159.32184985175,203155.94874398824,115758.66127354692,188265.46293147805,117702.80041909919
494,366979.33641410596,223467.14616171358,122014.90793676568,121390.90190279028,122097.5291864267,111126.14684835968
495,214824.56032710755,138310.3602462966,205812.21340585154,135469.12023411633,207344.24048050883,35631.101384466594
496,256417.9464975394,253269.45689648087,207517.85936871666,195354.73707365894,450351.35044248844,120701.36978905088
497,179479.7319938492,91000.70869720531,60352.4220791426,53975.75574138474,344478.8353009594,271076.8253735169
498,182703.910814195,97142.90336178942,152556.57168924823,47831.83685445326,315595.61642724276,255416.97892651797
499,328510.44539457886,91031.07961402892,191141.31823156442,162588.09710859245,245277.82634698166,237446.5250363412
