,0
0,54119.156760443344
1,66243.2284186653
2,82632.10857664513
3,44268.17411795325
4,72686.39098180387
5,71216.92254052412
6,55147.05315207598
7,59277.96135920913
8,75329.57647976899
9,57608.25626741287
