,0,1,2,3
0,2,0,0.0,0.028
1,2,2,0.034,0.062
2,2,4,0.062,0.142
3,2,1,0.142,0.242
4,2,5,0.242,0.322
5,2,3,0.322,0.402
6,2,6,0.402,0.482
