,0,1,2,3,4,5,6,7,8,9
0,1.7995,91.7167,88.0397,93.9063,73.2282,72.9882,73.0854,63.1148,63.1928,63.0147
1,1.7995,90.4988,68.5724,85.1584,88.8132,71.7264,72.138,64.7468,63.09,62.8808
2,1.7995,64.9882,67.1399,88.9026,83.2535,87.7216,73.4948,64.5606,64.7099,63.2267
3,1.7995,61.9534,66.9633,90.3205,63.3048,81.7593,89.7986,61.514,64.0841,64.9966
4,1.7995,60.9663,64.2756,91.1614,60.8625,63.4669,83.309,60.5366,61.3494,64.0049
5,1.7995,60.6133,63.3042,88.6937,60.3327,61.0037,63.6674,60.1811,60.3682,60.7465
