,0,1,2,3,4,5,6,7,8,9
0,35.999,124.404,120.671,119.601,115.045,83.1283,79.5036,70.4749,66.6116,65.2859
1,35.999,119.968,81.1054,114.958,117.612,110.454,81.5717,71.3145,70.0875,66.1432
2,35.999,113.561,80.7714,119.645,74.2517,109.754,116.807,64.8522,69.7551,71.107
3,35.999,64.0142,74.242,118.427,67.1081,107.647,116.562,63.1177,68.7774,70.6103
4,35.999,61.7766,68.1998,116.158,61.5911,67.1564,110.651,60.8898,62.643,68.4092
