,0,1,2,3
0,37.56058859092374,37.5306535232844,37.402113324914794,37.475719235352315
1,37.56058859092374,37.5306535232844,37.43460435079534,37.51246693853252
2,37.56058859092374,37.56058859092374,37.43460435079534,37.475719235352315
3,37.56058859092374,37.530653493537244,37.402113324914794,37.475719235352315
4,37.56058859092374,37.530653493537244,37.434604327717146,37.51246693853252
5,37.56058859092374,37.5306535232844,37.43460435079534,37.51246693853252
6,37.56058859092374,37.56058859092374,37.434604327717146,37.475719235352315
7,37.56058859092374,37.55215570049241,37.43215591296909,37.51246693853252
8,37.56058859092374,37.56058859092374,37.43460435079534,37.51246693853252
9,37.56058859092374,37.5306535232844,37.43460435079534,37.475719235352315
10,37.56058859092374,37.530653493537244,37.43215606022992,37.475719235352315
11,37.56058859092374,37.530653493537244,37.434604327717146,37.51246693853252
12,37.56058859092374,37.530653493537244,37.43215606022992,37.475719235352315
13,37.56058859092374,37.5306535232844,37.402113324914794,37.475719235352315
14,37.56058859092374,37.530653493537244,37.402113324914794,37.475719235352315
15,37.56058859092374,37.530653493537244,37.434604327717146,37.51246693853252
16,37.56058859092374,37.56058859092374,37.43460435079534,37.475719235352315
17,37.56058859092374,37.56058859092374,37.43460435079534,37.475719235352315
18,37.56058859092374,37.5306535232844,37.43460435079534,37.51246693853252
19,37.56058859092374,37.55215570049241,37.43215606022992,37.51246693853252
20,37.56058859092374,37.5306535232844,37.43460435079534,37.51246693853252
21,37.56058859092374,37.55215570049241,37.46464687291194,37.51246693853252
22,37.56058859092374,37.530653493537244,37.402113324914794,37.475719235352315
23,37.56058859092374,37.530653493537244,37.402113324914794,37.475719235352315
24,37.56058859092374,37.530653493537244,37.43215606022992,37.51246693853252
25,37.56058859092374,37.55215570049241,37.46464687291194,37.51246693853252
26,37.56058859092374,37.56058859092374,37.43460435079534,37.51246693853252
27,37.56058859092374,37.56058859092374,37.434604327717146,37.51246693853252
28,37.56058859092374,37.55215570049241,37.43215591296909,37.51246693853252
29,37.56058859092374,37.530653493537244,37.43215606022992,37.51246693853252
30,37.56058859092374,37.55215570049241,37.46464687291194,37.51246693853252
31,37.56058859092374,37.530653493537244,37.43215606022992,37.51246693853252
32,37.56058859092374,37.56058859092374,37.434604327717146,37.51246693853252
33,37.56058859092374,37.530653493537244,37.402113324914794,37.475719235352315
34,37.56058859092374,37.55215570049241,37.43215591296909,37.51246693853252
35,37.56058859092374,37.5306535232844,37.43460435079534,37.475719235352315
36,37.56058859092374,37.55215570049241,37.43215606022992,37.51246693853252
37,37.56058859092374,37.55215570049241,37.43215591296909,37.475719235352315
38,37.56058859092374,37.56058859092374,37.434604327717146,37.51246693853252
39,37.56058859092374,37.56058859092374,37.43460435079534,37.475719235352315
