,0
0,2.2814852070005145
1,2.0393753929965897
2,2.0512712319905404
3,2.060300053009996
4,2.0662114739971003
5,2.0798013109888416
6,2.070099771997775
7,2.06627342000138
8,2.0905097759969067
9,2.266056082007708
10,2.177709056006279
11,2.484339513001032
12,2.3428324639971834
13,2.2149639840063173
14,2.0402250030019786
15,1.996409653002047
16,2.025641842003097
17,1.9551106930011883
18,2.055764062999515
19,1.904820027993992
20,2.0258624059933936
21,2.0588614549924387
22,2.0248486550117377
23,2.0467406490060966
24,2.0998203479975928
25,2.378042035008548
26,2.342896041998756
27,2.3228758799959905
28,2.0582757249940187
29,2.79051276500104
30,2.268396287006908
31,2.204953613007092
32,2.113720543013187
33,2.1466537779924693
34,2.312118261004798
35,2.0484867520135595
36,2.0309637149912305
37,1.9875095470051747
38,1.8763671420019818
39,1.9446167970017996
