,0,1,2,3
0,37.561120476139365,37.55266960590674,37.46530375793939,37.51289335147318
1,37.561120476139365,37.561120476139365,37.46530375793939,37.51289335147318
2,37.561120476139365,37.561120476139365,37.43525771247236,37.47614276823984
3,37.561120476139365,37.531171425484025,37.43280069991392,37.476142768239846
4,37.561120476139365,37.531171425484025,37.43525751538738,37.47614276823984
5,37.561120476139365,37.531171425484025,37.4027542144432,37.47614276823984
6,37.561120476139365,37.531171425484025,37.43525751538738,37.51289335147318
7,37.561120476139365,37.531171529392395,37.4027542144432,37.47614276823984
8,37.561120476139365,37.55266960590674,37.43280083191501,37.476142768239846
9,37.561120476139365,37.55266960590674,37.43280083191501,37.51289335147318
10,37.561120476139365,37.531171425484025,37.4027542144432,37.47614276823984
11,37.561120476139365,37.561120476139365,37.46530375793939,37.51289335147318
12,37.561120476139365,37.531171425484025,37.43525751538738,37.51289335147318
13,37.561120476139365,37.561120476139365,37.43525751538738,37.51289335147318
14,37.561120476139365,37.531171425484025,37.43525751538738,37.51289335147318
15,37.561120476139365,37.531171529392395,37.43280083191501,37.476142768239846
16,37.561120476139365,37.531171529392395,37.4027542144432,37.47614276823984
17,37.561120476139365,37.55266960590674,37.46530375793939,37.51289335147318
18,37.561120476139365,37.531171425484025,37.43280069991392,37.476142768239846
19,37.561120476139365,37.561120476139365,37.46530375793939,37.51289335147318
20,37.561120476139365,37.561120476139365,37.46530375793939,37.51289335147318
21,37.561120476139365,37.531171425484025,37.43280069991392,37.51289335147318
22,37.561120476139365,37.55266960590674,37.43280069991392,37.51289335147318
23,37.561120476139365,37.561120476139365,37.46530375793939,37.51289335147318
24,37.561120476139365,37.531171529392395,37.43280083191501,37.476142768239846
25,37.561120476139365,37.55266960590674,37.46530375793939,37.51289335147318
26,37.561120476139365,37.531171425484025,37.43525751538738,37.47614276823984
27,37.561120476139365,37.531171425484025,37.4027542144432,37.476142768239846
28,37.561120476139365,37.531171425484025,37.43525751538738,37.47614276823984
29,37.561120476139365,37.531171529392395,37.43280083191501,37.51289335147318
30,37.561120476139365,37.531171529392395,37.43280083191501,37.51289335147318
31,37.561120476139365,37.531171529392395,37.43280083191501,37.476142768239846
32,37.561120476139365,37.531171425484025,37.43525751538738,37.47614276823984
33,37.561120476139365,37.531171529392395,37.43525771247236,37.47614276823984
34,37.561120476139365,37.531171529392395,37.43525771247236,37.51289335147318
35,37.561120476139365,37.531171529392395,37.43525771247236,37.51289335147318
36,37.561120476139365,37.561120476139365,37.43525771247236,37.47614276823984
37,37.561120476139365,37.55266960590674,37.43280083191501,37.51289335147318
38,37.561120476139365,37.561120476139365,37.46530375793939,37.51289335147318
39,37.561120476139365,37.531171529392395,37.4027542144432,37.47614276823984
