,0
0,52114.748817619606
1,58966.90179139711
2,80226.06488547192
3,51205.39869828521
4,43464.641072770464
5,56093.25684962046
6,57765.56772249286
7,39162.79633829037
8,27572.999198745572
9,73693.37593326997
10,18605.69708046641
11,33583.92214806416
12,49322.92694451261
13,45649.12023236361
14,55166.85976586799
15,44029.92122431779
16,53952.30761392647
17,78655.08203622607
18,49684.097567911514
19,33635.64997515824
20,62076.040296136445
21,31539.23451846788
22,41846.53360520542
23,19819.00954433212
24,66402.26081994515
25,38356.30015961772
26,74137.8704812642
27,55978.13291808916
28,54310.568394422684
29,62588.49771759209
30,42610.48445392326
31,47626.35244926454
32,60457.20511677832
33,90728.5321420269
34,45425.48843305432
35,53711.07634172675
36,54410.045672759894
37,70472.27048166383
38,72764.6075970581
39,70277.01956294989
40,58755.99164500134
41,61223.76574724431
42,40819.72758508059
43,94356.41342500578
44,60729.45045350648
45,84241.20225691318
46,56351.12951973118
47,23503.71420658722
48,73459.26475909047
49,87181.25309730225
50,40408.92990711018
51,54025.17530252603
52,46879.89330167115
53,60928.654506969324
54,82364.31195176128
55,50756.540034876474
56,58443.874164026245
57,131380.6106861312
58,41414.164773297845
59,51256.023367486945
60,59593.52632431304
61,35466.7278875872
62,70787.12547024529
63,97170.28071846045
64,60903.227774871855
65,62474.52129667321
66,71102.83791456581
67,66450.94309582986
68,47031.15828577854
69,73723.20984659258
70,48545.343268122175
71,52976.85746414612
72,67825.67464058672
73,60036.69312028204
74,48460.80118766066
75,75855.45854007467
76,39212.319278843104
77,73283.67580822317
78,59256.73683484244
79,53503.32580800259
80,79322.76740730515
81,43260.80172825513
82,51675.771216316236
83,51506.47889224443
84,123714.77862577289
85,62301.92235064611
86,78263.4216015048
87,68382.59423355157
88,42352.29278197177
89,54908.33980590882
90,74735.03139973899
91,52119.01820722692
92,37187.63242119657
93,60255.25825950071
94,46981.75975962283
95,74216.36651084037
96,66871.5047128584
97,22101.51145045673
98,49087.96566613266
99,66617.98693271633
100,44997.60732862921
101,61025.411771450585
102,71046.55311480066
103,58543.81403114885
104,43818.24803132751
105,45058.19933325681
106,37812.15374946878
107,36066.73169680343
108,68743.71531470434
109,33617.10729162909
110,51513.652891743965
111,47272.83896752831
112,62213.50142742543
113,65541.77689551009
114,46080.998187619174
115,35825.80425364875
116,74921.88637054269
117,85611.72607462108
118,26167.471177816184
119,55041.71980665478
120,48692.40572444923
121,45364.01184989998
122,46095.34269531953
123,65694.66080333694
124,61146.13149887293
125,60817.93829197569
126,43779.098271148614
127,42841.77698834642
128,59165.25604342829
129,40530.643521540835
130,62135.869847449576
131,73898.20956564377
132,53993.93232463996
133,57779.218934668286
134,56180.17542001937
135,36488.77167391682
136,62476.614247683116
137,53280.105679910244
138,46988.90188881222
139,94016.1491323234
140,44768.55912904096
141,70149.69365029623
142,37190.599201805555
143,58237.413821782095
144,45504.77781538374
145,29107.54988343381
146,36730.31152507041
147,47243.83166782385
148,45785.85627765559
149,58080.121944983686
150,61187.35597876956
151,58864.514305090015
152,43478.55674985926
153,39462.89081290295
154,36652.908465184206
155,56425.602987639024
156,48871.36949192288
157,44001.58466504661
158,55668.78065611733
159,61613.80664597565
160,48015.20802513092
161,30138.88636733199
162,59310.419778080686
163,47483.907636755765
164,36351.53281482967
165,42664.09032494224
166,70148.84549540482
167,63866.019608723465
168,38723.01623029412
169,21289.76222094394
170,15244.143237739787
171,74187.27930288986
172,64671.74740051187
173,63375.48656912246
174,83045.45548920962
175,40812.282587443784
176,100301.60905868709
177,48166.94734384602
178,47101.976106565635
179,56316.049861528736
180,66046.74029011106
181,59726.80325117508
182,51049.36796905278
183,42734.05759005099
184,31873.956435533124
185,22064.310562358212
186,49532.52705406633
187,50072.63962239321
188,60533.45894046548
189,38677.00559923884
190,44378.42490065578
191,46793.7372962689
192,45281.30462837817
193,62918.064524765185
194,47649.65493210182
195,41555.3761418826
196,59740.29917129617
197,68214.83306434445
198,37721.94140608424
199,29957.342481997053
200,34234.007061747994
201,50461.83846154375
202,53650.39620455615
203,33260.23858237265
204,54533.0178418706
205,101243.13617367021
206,27667.842308001156
207,47210.23265652949
208,48123.02944883319
209,62179.05437696994
210,27447.676291050066
211,66058.90499153541
212,56640.86012400846
213,50574.5761838234
214,59353.20952212085
215,67524.21875826837
216,68039.05563662814
217,102549.52747446479
218,35689.596456241605
219,48700.06372014118
220,52298.09499597941
221,60133.60130804032
222,86186.65100490079
223,72526.78195687098
224,68739.65417980132
225,59276.089030941104
226,31574.317848357678
227,58340.40377909163
228,54776.95703539621
229,37384.201478263145
230,65205.75997856379
231,63029.89042544536
232,14309.370932065442
233,70619.97171288147
234,55867.35073564014
235,33786.26957576492
236,89389.61500101829
237,57600.70777971325
238,35951.73893245896
239,67963.71977990892
240,55184.02482058867
241,45133.40990467838
242,40971.7427916263
243,40680.172847907685
244,52675.15355485641
245,27506.87559600955
246,59692.693794320505
247,26043.883311639216
248,67458.13541791501
249,33144.36011239024
250,63226.57588622565
251,47408.01218878855
252,72046.34204631668
253,50182.817738413985
254,89325.17989052818
255,44107.623163631586
256,44809.66227650545
257,67060.91527169006
258,76855.37870944646
259,38639.54348503209
260,71407.31749711747
261,47791.63215714566
262,68590.50339106173
263,53613.94980397953
264,44807.22770136491
265,30774.464128373664
266,49622.6493648819
267,52106.218125797306
268,62980.363762518085
269,56636.20805936413
270,27776.792183965612
271,88658.6964219352
272,34863.33653618736
273,64087.17791200684
274,71486.07657157551
275,47892.283731609845
276,49607.69646456647
277,55814.98273234725
278,52253.313344643866
279,41455.98741270733
280,37715.4581508786
281,43594.04452009153
282,32944.261795132494
283,72120.79528355718
284,49340.99172618479
285,72462.3993370099
286,78209.66408767256
287,77725.69435842917
288,69290.93254335452
289,48460.454995567765
290,13784.2760557859
291,54196.06578030306
292,72460.89575219995
293,42479.960310064664
294,58218.428770468
295,62682.74855206094
296,87704.51171943177
297,70922.77400952607
298,47670.68637284885
299,73085.03014150946
300,54629.35351130061
301,64690.72032048296
302,68789.03607149239
303,69155.9195910495
304,55164.87838890487
305,65120.7267149345
306,49860.57917115669
307,60051.27522150542
308,56335.80810453722
309,32999.36647624613
310,69442.73972664162
311,66395.01160939601
312,47636.44465118528
313,43928.19033941979
314,42799.5425119496
315,68202.3529709803
316,48431.67029750018
317,45163.10845413692
318,38598.26300919825
319,58892.39561396104
320,81364.02451701916
321,40152.53436284834
322,55666.69142630478
323,42215.305817060405
324,31730.9011933354
325,59634.415956862904
326,51935.048646093725
327,82346.17747847638
328,54510.702939333016
329,55028.12930548287
330,66268.81817878492
331,19101.52962425366
332,62620.1344721646
333,60477.55701947557
334,30064.12916782686
335,47247.45986327039
336,77460.94949530794
337,27151.380661218973
338,49151.36611930524
339,68076.4654496749
340,83525.86268417066
341,49187.508608392745
342,63234.43909959124
343,61910.72307888637
344,73412.60489408235
345,61366.75138364216
346,79422.00961392862
347,79230.15672476326
348,35143.10864705483
349,42423.0217618373
350,60403.04511769927
351,68215.06564153166
352,43501.81320747356
353,31887.339736257003
354,76872.64721535098
355,36983.05444866586
356,57814.487285534
357,61732.354234081155
358,36098.950340944284
359,32969.08679912777
360,43414.94924638445
361,78396.81233641173
362,61817.93651518695
363,56445.32756505608
364,68692.97333405328
365,37955.647423687515
366,40984.73497026386
367,20392.257655120095
368,40652.487290610516
369,43104.95591973651
370,72203.26781227464
371,33825.39616765782
372,20883.507933763787
373,56224.803779162874
374,40069.047545933776
375,67524.99867308052
376,45019.896805114404
377,62178.798023142765
378,47107.96787631054
379,60502.72392219928
380,72527.11566591564
381,50242.858486320656
382,54070.51239120975
383,32992.30295407056
384,28718.47298901123
385,83828.96694117242
386,36441.876459116094
387,63185.31653191739
388,70322.95340063173
389,58480.83941819831
390,65004.929763731896
391,67514.77991385333
392,47448.89053914938
393,83856.87296225874
394,47914.70305799139
395,60951.071964572446
396,77858.21584665761
397,58419.99203161962
398,53558.47847494052
399,50525.37020586938
