,0
0,116518.13830223765
1,68733.62322768636
2,133959.91881400577
3,122304.39286575455
4,125795.2788984791
5,87307.58609853243
6,87762.81583351053
7,121889.31545113823
8,108123.67616661302
9,105485.77954902714
10,125699.18740148575
11,128842.45656082642
12,70479.79147882292
13,132130.3906226815
14,115925.24724380676
15,128640.83615068108
16,72368.15319367881
17,63322.58736909767
18,163493.6242370853
19,129113.79595118604
20,74270.00067667304
21,96458.04402055088
22,75674.38056152209
23,127972.33893200163
24,91041.96070491502
25,131224.53117357387
26,81729.23142502319
27,150856.99001503948
28,105770.56026274514
29,105733.19992128454
30,101864.95161287223
31,74323.60745544461
32,92944.01910303406
33,120800.35505436595
34,122803.14547019411
35,114334.92249365321
36,74668.02095401162
37,127260.84809267585
38,74569.0068689805
39,121007.96637462951
40,88853.67716973306
41,103333.47816529097
42,76980.23025563476
43,90596.6747482653
44,119824.980809678
45,89764.20478512958
46,87221.58600564799
47,96948.8172331611
48,124802.5087175436
49,123378.47095512209
50,85253.77704515407
51,139322.21699334358
52,105056.82333364205
53,128899.01689519804
54,97794.17240977283
55,82348.8149870022
56,111160.68729296743
57,104280.48597616864
58,82503.3918400135
59,110361.1002648266
60,94625.41385297025
61,111277.38734762926
62,112654.90704331906
63,125639.12791189985
64,122880.45860001186
65,82087.91659362754
66,69904.03365530043
67,104942.40949394584
68,92527.42524214568
69,111969.572091926
70,103433.53453956697
71,86647.69393752082
72,63276.3950522095
73,74829.66038345886
74,82941.3025347558
75,94178.38429718325
76,67147.42220280174
77,65897.21024665263
78,113885.33283266079
79,127785.96470205726
80,76757.30285422341
81,123723.31500942034
82,106629.61333138822
83,129303.86495716109
84,136413.51923125965
85,79361.15870246573
86,88426.72426097508
87,116237.74484666849
88,117170.5702968
89,101748.05203541645
90,82406.6127098997
91,91448.19215260302
92,79144.51691740453
93,111849.54946186458
94,140583.91830603284
95,84949.7132055657
96,114637.32268609972
97,104007.46426429867
98,78439.43702937868
99,101140.20243267277
100,139369.1584151702
101,71369.39554909432
102,118318.93793813314
103,99014.24591957407
104,72693.1728917114
105,71934.36374592263
106,129275.64560264505
107,157263.0672261681
108,134299.81413561173
109,128763.4365664774
110,70253.41265936162
111,94922.5168815541
112,96818.17107896664
113,96632.37588950485
114,84783.52881888699
115,120014.63856649818
116,81859.29499348404
117,79177.21223403909
118,77449.00904390184
119,86200.52555848319
120,112129.50331739195
121,75797.69448541962
122,65978.73487627543
123,93592.13703284012
124,157486.3461422274
125,93509.20803488899
126,129612.67506136914
127,120518.09014823231
128,74261.3020991588
129,79992.98001557465
130,76819.21747551089
131,127820.54634126973
132,124529.91015800837
133,118792.76156422203
134,121558.49169304645
135,70197.37402888575
136,87080.18909960883
137,110562.50952256231
138,84715.38113094853
139,103044.19042915119
140,102610.04793479058
141,118892.26518877085
142,102296.78024152946
143,123763.27592466379
144,100034.1249332865
145,142982.8664311316
146,92663.38676573614
147,116263.09956546074
148,140306.02665516819
149,126034.33096685048
150,153566.9319412053
151,130125.53672651059
152,153385.84089067782
153,96992.10612236527
154,63655.888545016285
155,95380.01437188977
156,102825.92440232902
157,93504.90971945944
158,104784.16324784841
159,121041.54481966689
160,134166.78300666754
161,83881.05400760124
162,128516.0477890358
163,85839.62901362854
164,161467.1348220209
165,138329.17099887365
166,63465.05444106613
167,77222.01591608705
168,77334.68689187945
169,154392.27978280987
170,99259.03445426958
171,120263.38490003817
172,49116.53582221656
173,96874.50300753096
174,93854.63757317088
175,100513.4909522889
176,55847.83974500807
177,83139.07528175048
178,110167.58387406699
179,78979.57457353805
180,107812.86284495973
181,98971.77024791623
182,102310.8950684524
183,102953.25506140669
184,111479.22505663936
185,114622.61412022042
186,94681.25270923013
187,78721.332589856
188,128932.92844368427
189,109219.16913615828
190,126942.79758150667
191,103220.99353479048
192,64492.41962899892
193,96383.71294233084
194,103534.95457525326
195,42951.09025885897
196,75320.33962993053
197,99524.98245335196
198,96037.7952622054
199,118275.15063539421
200,130936.64650610974
201,102281.73756877646
202,99970.16259456731
203,142403.77106336824
204,92453.48502418386
205,89786.68140428193
206,108626.07373547531
207,75406.3896894269
208,108778.41651448552
209,72657.19753197356
210,101198.6072210752
211,115447.68968944612
212,64141.19731678582
213,116110.21183323383
214,118230.18135515996
215,65785.29278209111
216,100890.19911777126
217,47855.62805177783
218,102346.10424527107
219,79203.08413981461
220,118554.88865759222
221,134675.21115107587
222,87583.35522498203
223,66258.27098706338
224,104710.40655698636
225,92906.67564680867
226,62397.650641901855
227,90460.79257064116
228,108705.96232471759
229,123825.34824934711
230,75404.57791019593
231,86756.34943857817
232,77305.33975189477
233,86323.8433393179
234,121032.32715166225
235,92378.93543956194
236,122556.17859380347
237,102541.06251090331
238,72827.06693692006
239,93747.6302674051
240,110840.64277251273
241,109504.69554922041
242,181875.13551288494
243,110974.3638848315
244,110773.57680689532
245,64475.39157710799
246,120194.44390100904
247,87275.74155959251
248,122307.56410310756
249,96281.51051178885
250,100627.01393033334
251,68643.11714368916
252,81982.15209408087
253,61516.597365147594
254,77722.93699495704
255,109593.22288677681
256,99336.03075883309
257,103153.88802532286
258,108767.74317975104
259,94312.19810735594
260,113473.29601176642
261,84887.52696167797
262,68129.83543569963
263,78824.43279526677
264,87267.39160100468
265,104632.47822450142
266,148639.9514638677
267,114575.04622728907
268,98063.30869157478
269,127819.54346210134
270,104419.55516250108
271,85159.02190590418
272,98578.11306161928
273,89381.79831835892
274,69799.85867429932
275,97072.42747087903
276,154222.05455235
277,71235.37498298095
278,188409.62182880315
279,112573.16193044237
280,91822.91369857412
281,87821.98623571041
282,126302.51137013704
283,91509.81945384761
284,80250.09789380297
285,111443.06817051508
286,97333.66350342786
287,136004.1488953166
288,91731.17579983083
289,97435.57498241165
290,106588.82073276292
291,91144.36052704428
292,81095.67595375201
293,98127.9874318116
294,78414.25905637589
295,91002.23114371841
296,103586.68401325791
297,158338.64824306086
298,127353.90339205378
299,89280.93747271669
300,81591.52375557066
301,134718.67298850426
302,118278.5168340571
303,107079.73264572094
304,90449.23482673513
305,89642.50855026582
306,107332.85977402015
307,101643.5195654127
308,132136.69675417204
309,123787.83200212894
310,65289.27533839654
311,117397.41323791984
312,78803.58951245357
313,88822.14414525327
314,59266.538224118405
315,111016.0107110702
316,109683.01643234347
317,110795.2091610785
318,129935.07755606815
