,0
0,2.1723979429953033
1,2.1825695099978475
2,2.1706013370130677
3,2.115762271991116
4,2.112313400997664
5,2.1491356500046095
6,2.147043015997042
7,2.133700645994395
8,2.187263168001664
9,2.1630052079999587
10,2.1668484330002684
11,2.187243200998637
12,2.2115353679982945
13,2.167962589999661
14,2.1706253029988147
15,2.150751493012649
16,2.1235002109897323
17,2.140886255001533
18,2.1776578489952954
19,2.1654152069968404
20,2.1700851330097066
21,2.175491368994699
22,2.1710540329950163
23,2.1664238880039193
24,2.1522972140082857
25,2.1831814360048156
26,2.1642440229916247
27,2.1750573739991523
28,2.1731659950019093
29,2.163583886998822
30,2.113062753007398
31,2.126492463008617
32,2.1598039609962143
33,2.1901960089890053
34,2.181436936996761
35,2.2075870059925364
36,2.173047318996396
37,2.190612399004749
38,2.1722833920066478
39,2.1856869170005666
40,2.16770498000551
41,2.1737816670065513
42,2.1773156840063166
43,2.175944183007232
44,2.1637394599965774
45,2.1674299059959594
46,2.1668865980027476
47,2.172261029991205
48,2.1814036819996545
49,2.172910426001181
