,INT0,INT1,INT2,INT3,INT4,INT5,INT6,INT7,INT8,INT9,INT10,INT11,INT12,INT13,INT14
20,0.6798799639946083,1.1157966920000035,1.5787749409937533,2.1700851330097066,2.409904194995761,3.0781510829983745,3.810707818993251,4.680230065001524,5.680337723999401,6.85594015699462,7.968178410010296,9.505815063996124,11.364210227999138,13.215005088000908,15.252823493006872
21,0.6818168219906511,1.1247697359940503,1.606791288999375,2.175491368994699,2.404877024993766,3.0635271170031046,3.7959119839943014,4.683828796012676,5.675998405000428,6.852712745996541,7.975689127008081,9.50657205900643,11.38165143301012,13.190457689997857,15.078361800988205
22,0.676316199998837,1.120309433012153,1.6045694869972067,2.1710540329950163,2.4092146899929503,3.062210614007199,3.8098976650071563,4.698612498003058,5.816369245003443,6.844270935995155,7.926469671001541,9.44877719199576,11.368755963005242,13.1749929409998,15.07571561000077
23,0.6982341910043033,1.1089293299883138,1.6005420410074294,2.1664238880039193,2.4015636010008166,3.04541222199623,3.8095663439889904,4.688188751009875,5.837504163995618,6.861754288998782,8.264855650995742,9.457512665001559,11.475469066994265,13.262454619994969,15.089915075004683
24,0.6741377800062764,1.1160915450018365,1.5878686450014357,2.1522972140082857,2.390083918988239,3.0042325020040153,3.812584502986283,4.681791513998178,5.824533432998578,6.83249955100473,8.034881990010035,9.45623970599263,11.397484775996418,13.226325546012959,15.099240722003742
25,0.6796437070006505,1.1179006970050978,1.5782726519973949,2.1831814360048156,2.388598206001916,2.988050829997519,3.79429366599652,4.680401410994818,5.82555297401268,6.844885764003266,8.023180093005067,9.436009198994725,11.385941270986223,13.202859140990768,15.095213692009565
26,0.6906998509948608,1.1328596259991173,1.585407678008778,2.1642440229916247,2.389412225005799,2.997492112001055,3.8047363759978907,4.678366434003692,5.804809317007312,6.850141646005795,8.035178634003387,9.42566778899345,11.361836758995196,13.180208008998306,15.079442114001722
27,0.673194910006714,1.1087844790017698,1.58653695799876,2.1750573739991523,2.383612121004262,2.9932752169988817,3.7091167029866483,4.669089749993873,5.754011222001282,6.85462763599935,8.024491222007782,9.563407793000806,11.372262942008092,13.234955039995839,15.111550953995902
28,0.7122356850013603,1.1208098820061423,1.5911908950074576,2.1731659950019093,2.3775426000065636,2.9737035439902684,3.7172157160093775,4.6801143850025255,5.677788503991906,6.832857708999654,8.020808829009184,9.492850549999275,11.330905146998703,13.209456875003525,15.243210644010105
29,0.7035701480053831,1.129574272010359,1.5668318470125087,2.163583886998822,2.3804081690032035,2.98157567299495,3.712325863991282,4.673348080992582,5.785004924997338,6.851590833000955,7.99665469500178,9.558519881000393,11.53285610099556,13.223237070007599,15.094073176005622
30,0.7118055819883011,1.1303472040017368,1.5811884190043202,2.113062753007398,2.4459260540024843,2.970513153995853,3.714395004004473,4.664746889000526,5.851538142000209,6.836968527000863,8.176800528992317,9.50140350300353,11.407869113987545,13.19719079999777,15.116951997988508
31,0.720648329006508,1.1237544580071699,1.552753848998691,2.126492463008617,2.324098153010709,2.991010377998464,3.7164017949980916,4.669119519006927,5.8401950180123094,6.839301765998243,8.04808099300135,9.45254916700651,11.384618630996556,13.213868871011073,15.107273301997338
32,0.7233573220000835,1.1320743260002928,1.5760613210004522,2.1598039609962143,2.320539859996643,2.9731845799979055,3.719452912991983,4.72201527901052,5.8201692729926435,6.8477281109953765,8.07388236800034,9.458585535001475,11.354323446998023,13.202221414001542,15.11173803199199
33,0.7219963570096297,1.128262446000008,1.5847296260035364,2.1901960089890053,2.318330911992234,2.9795504140056437,3.7113813790056156,4.774115870008245,5.815881880000234,6.881476569993538,8.030458809007541,9.529824703000486,11.330531691986835,13.235574215010274,15.099949595998623
34,0.7146075689961435,1.1223961079958826,1.60075232500094,2.181436936996761,2.3594112419959856,2.9815559109993046,3.7111018330033403,4.7262038240005495,5.792949298003805,6.823705538001377,8.009682918986073,9.707834839005955,11.38857964699855,13.197564034999232,15.10238236701116
35,0.7137234500114573,1.124386109993793,1.5852002540050307,2.2075870059925364,2.395828896012972,2.969491740994272,3.701411868998548,4.687868580003851,5.800351016005152,6.845963339001173,8.007613951005624,9.588799428995117,11.32779324799776,13.2000203159987,15.14272734199767
36,0.714661858000909,1.1197461840056349,1.5996761620044708,2.173047318996396,2.392403296995326,2.9719998960063094,3.7145561409997754,4.690233100001933,5.675481854006648,6.845479241994326,7.998761841998203,9.560822896004538,11.352864425003645,13.22701804600365,15.489847193995956
37,0.7129144470090978,1.114356004007277,1.5897948999918299,2.190612399004749,2.400273316001403,2.9923886640026467,3.7010245919955196,4.68494912199094,5.760483498001122,6.854966679995414,8.035398791995249,9.5281738939957,11.362546896998538,13.056463275002898,15.568504359995131
38,0.699685072991997,1.119497941006557,1.5788074269948993,2.1722833920066478,2.381891444994835,2.9988872510002693,3.673916900996119,4.701127456006361,5.644254747006926,6.8655491980025545,8.182603599998401,9.548280125003657,11.336342747003073,13.04731133999303,15.445102315992699
39,0.6937330579967238,1.1307016950013349,1.5838764479995007,2.1856869170005666,2.3681451239972375,3.0076416560041253,3.6780976629961515,4.69677275599679,5.699699913995573,6.852072526002303,8.059215610992396,9.55824598899926,11.458767799005727,13.024091092011076,15.347998909986927
40,0.7206671489984728,1.1173310169979231,1.5855402349989163,2.16770498000551,2.366245462006191,2.9862055480043637,3.683151549004833,4.690411353003583,5.666139957000269,6.855353591003222,8.026746538002044,9.653298447010457,11.68243635899853,13.019872386998031,15.401509201998124
41,0.7119557179976255,1.1164252190064872,1.5895400290028192,2.1737816670065513,2.3858327050111257,3.0105287920014234,3.7023909949930385,4.673810357999173,5.679572477994952,6.843679293000605,8.021817197994096,9.523359294005786,11.191844483997556,13.067508002000977,15.429036779998569
42,0.6907424919918412,1.121806009003194,1.5772941699979128,2.1773156840063166,2.362218207999831,2.9945417609997094,3.6926662670011865,4.668611109998892,5.685242799008847,6.857211902999552,7.990033083988237,9.50582931500685,11.224319935005042,13.022755251004128,15.71440107699891
43,0.7090827289939625,1.123891923998599,1.604151321007521,2.175944183007232,2.3673030549980467,3.0375453349988675,3.726538956994773,4.662294708992704,5.6859535980038345,6.8526602079946315,7.979928946995642,9.502007749993936,11.20667665200017,13.017057933990145,15.571336048989906
44,0.7042631169897504,1.1042653909971705,1.5971363749995362,2.1637394599965774,2.3690154810028616,2.9862654710013885,3.7169080519961426,4.667651907002437,5.701408997992985,6.848561837992747,8.03749870500178,9.512729365989799,11.244507658004295,13.021614561992465,15.424804348993348
45,0.6952255030046217,1.1288342000043485,1.5983006740134442,2.1674299059959594,2.3660083190043224,3.00456710299477,3.7756028739968315,4.688010450001457,5.672104245997616,6.839825176997692,8.04338980600005,9.50043265100976,11.194404887006385,13.035906007004087,15.355489619993023
46,0.7115461859939387,1.1231465000018943,1.587760882001021,2.1668865980027476,2.362720017990796,3.006926850997843,3.7802931769983843,4.6879588089941535,5.690474555987748,6.846483925997745,8.08372626498749,9.577416233994882,11.187547217996325,13.002249486002256,15.567452451999998
47,0.7075395599968033,1.1134617570060072,1.5347022519999882,2.172261029991205,2.3621433950029314,2.9995171850023326,3.775619733001804,4.682151990011334,5.68358199299837,6.846185907998006,8.050073905003956,9.562670411993167,11.19880090400693,12.980105688999174,15.55196534001152
48,0.7055804900010116,1.0892176259949338,1.5281733559968416,2.1814036819996545,2.376196785000502,2.9934768069942947,3.780286809997051,4.703126819993486,5.72549989799154,6.847311079007341,8.038359377009328,9.51803396899777,11.209279736998724,12.95560687300167,15.619988902006298
49,0.7130242220009677,1.098071930988226,1.53837411000859,2.172910426001181,2.3681171929929405,2.993580591995851,3.7795807529910235,4.689145251002628,5.690067875009845,6.8374534100003075,8.034843036002712,9.524267892993521,11.198646752003697,12.964746363999438,15.745684788009385
