,FFT0,FFT1,FFT2,FFT3,FFT4,FFT5,FFT6,FFT7,FFT8,FFT9,FFT10,FFT11,FFT12,FFT13,FFT14
0,163951.8940454956,50230.795223808425,40309.16637134466,76974.92672988832,68423.79582703699,110035.31186575444,97915.06395825378,81803.03366060437,6909.993958736478,17972.12218209682,55562.58046139751,23141.72709647915,56419.96892727371,23727.07453802136,10014.411230259817
