,INT0,INT1,INT2,INT3,INT4,INT5,INT6,INT7,INT8,INT9,INT10,INT11,INT12,INT13,INT14
0,2.5143699919999563,3.779479483999239,5.419631000000663,8.032048400000349,10.884183117999783,14.478863181000634,18.745139074999315,23.03143230600017,28.296325883999998,35.0858486369998,41.79500339200058,49.00392450400068,58.340585626000575,67.74289806900015,81.44828143599989
