,0,1,2,3,4,5,6,7,8,9
0,35.999,114.089,113.971,117.862,83.4594,77.0126,77.7866,63.7479,64.0047,64.1211
1,35.999,112.92,70.9255,112.939,108.29,81.1748,76.5834,68.1964,64.3439,63.8662
2,35.999,112.648,69.4352,64.1406,110.921,106.917,81.7165,69.4264,68.4453,63.9728
3,35.999,112.235,67.3109,67.8846,107.345,70.9116,106.047,67.9168,64.1052,67.7168
4,35.999,110.946,68.2452,68.1658,67.9877,67.2035,105.772,62.0669,62.6354,67.2628
