,0,1,2,3,4,5,6,7,8,9
0,18.054286385842527,72.87794050262154,71.1907684240534,52.4842804295089,53.09364907267666,52.643275565393346,50.25946984941476,50.05238072240668,49.94372500586913,49.503576622955585
