,0,1,2,3,4,5,6,7,8,9
0,10.358414546161073,15.505826335087418,11.570351809812681,4.132406945405299,4.526899259844635,4.171700522274346,3.7883449852307307,3.792007735256392,3.765553738641097,3.7344308192506768
