,0,1,2,3,4,5,6,7,8
0,75.4011,71.8344,77.6238,50.4243,50.2827,50.3036,46.8363,46.9076,46.8274
1,49.2883,73.8032,70.9964,46.7235,49.4392,49.7074,45.9553,46.4014,46.5164
2,45.8774,48.6038,74.2183,45.5996,46.2488,48.9772,45.4363,45.637,46.0079
