,0,1,2,3,4,5,6,7,8
0,77.3205,73.8029,79.5436,58.8187,58.7389,58.6982,48.7579,48.8761,48.7491
1,53.0508,74.7262,73.2097,73.548,59.222,58.4757,50.1676,49.0188,48.704
2,50.4614,75.2113,73.3882,49.5875,72.3734,59.4009,47.267,49.7452,48.8866
3,49.7004,73.1989,74.3552,47.3587,51.7482,75.2319,46.4233,47.4899,50.0811
4,49.2883,73.8032,70.9964,46.7235,49.4392,49.7074,45.9553,46.4014,46.5164
5,45.8774,48.6038,74.2183,45.5996,46.2488,48.9772,45.4363,45.637,46.0079
