,0
0,127525.85267363982
1,54204.649260406164
2,13257.18707226407
3,77342.09215361219
4,39671.86719733088
5,117163.07348755047
6,52148.14436831731
7,40898.13611876493
8,17252.68527586241
9,88483.21147406001
10,53968.25115535889
11,40861.44156198266
12,25709.275101954012
13,31495.573460702482
14,126649.10885165795
15,101513.77492443203
16,41233.71413524132
17,20847.55496641808
18,72564.22382079576
19,34031.77937091334
20,47018.993114130804
21,13717.818351334734
22,13965.369839568715
23,18689.788940177314
24,86158.70123200826
25,38300.94581300551
26,56180.9871000594
27,46677.24153910174
28,69392.19769913073
29,90139.58676141103
30,71698.31160829059
31,6920.938754635555
32,29216.08810670089
33,89469.1497404272
34,112363.68790654586
35,60279.92879605287
36,22757.437493510206
37,50931.315658109954
38,137706.29592979426
39,25883.38442778816
40,114593.25913206919
41,124944.30172991645
42,87655.73741058003
43,101480.4918653674
44,83201.73740392676
45,49297.72348496934
46,37533.55804827269
47,127593.31396193524
48,33558.02411609424
49,75596.91554493856
50,40282.682724996885
51,83969.42472677767
52,20493.579736378062
53,52152.967019718686
54,19757.717105549127
55,45234.60095269523
56,76952.89724091468
57,70469.50344220913
58,32869.58445424076
59,68640.8361655734
60,72173.46981161597
61,84049.81124547444
62,39473.10955437275
63,68930.84597031954
64,115583.38200031013
65,48964.54014745627
66,146303.8883655937
67,69540.62316067878
68,61415.924073676324
69,32472.998975347477
70,124413.50340596234
71,84150.14505289793
72,108102.137949933
73,48314.565612350416
74,44391.87590700537
75,62619.25668195677
76,91985.36593280669
77,8399.424557503678
78,23615.24776047677
79,31244.559942122807
80,65949.25533914131
81,106423.6821523428
82,46497.14354193316
83,26844.335641944515
84,69365.5354744012
85,70298.8107675597
86,83020.11384995158
87,92540.85175963222
88,16839.620816541166
89,50444.80680989489
90,71521.44983390938
91,24900.38433594697
92,69034.48999426697
93,75117.01831185338
94,71687.32931166777
95,127380.48053000694
96,84911.54934606672
97,57108.18769415389
98,134692.55447214734
99,36510.95121963037
100,111413.07269498007
101,48825.96431936456
102,100794.67988110834
103,28270.447544863277
104,49230.91026535216
105,101970.97916836053
106,52277.27783020666
107,53514.966359249585
108,78155.39439176834
109,44016.310953871915
110,90317.85230648852
111,61125.77838978209
112,66714.29769824611
113,149397.30454540064
114,80112.89094071764
115,71246.36634679502
116,105979.96524174143
117,135980.53097233234
118,125002.12090824977
119,127336.4937807817
120,35381.10148060723
121,70914.65153724201
122,51148.12195031472
123,16446.089943805215
124,49356.17045925807
125,61249.97608182911
126,61715.67776353869
127,52198.08245572695
128,71126.1385373435
129,35786.33984586673
130,55487.605793929055
131,56222.58583035221
132,33778.614230943305
133,124110.6356290216
134,88991.90050589462
135,118789.94672716496
136,38357.17406019071
137,9333.523620603777
138,63985.648983318606
139,128705.99109825632
140,16705.481747897127
141,15317.89746153152
142,39802.45996348924
143,74974.02034371736
144,64503.5407812764
145,20183.64053225963
146,78430.89164988027
147,20479.109970574056
148,78988.24756317933
149,21231.0581264268
150,76107.40182550551
151,28032.492037872737
152,65914.28771075764
153,105161.05291796138
154,28473.63425804547
155,113623.30930952726
156,16626.34517558785
157,77717.91154537594
158,96714.85387672597
159,63813.98659713931
160,88297.26298052113
161,108483.4129152371
162,42283.925422630324
163,62570.51272482099
