,0
0,257486.18860693133
1,312215.03855928755
2,257486.18860693133
3,312215.03855928755
4,257486.18860693133
5,312215.03855928755
6,257486.18860693133
7,312215.03855928755
8,257486.18860693133
9,312215.03855928755
10,257486.18860693133
11,312215.03855928755
12,257486.18860693133
13,312215.03855928755
14,257486.18860693133
15,312215.03855928755
16,257486.18860693133
17,312215.03855928755
18,257486.18860693133
19,312215.03855928755
20,257486.18860693133
21,312215.03855928755
22,257486.18860693133
23,312215.03855928755
24,343090.98460915626
25,328344.7793593646
26,343090.98460915626
27,328344.7793593646
28,343090.98460915626
29,328344.7793593646
30,343090.98460915626
31,328344.7793593646
32,343090.98460915626
33,328344.7793593646
34,343090.98460915626
35,328344.7793593646
36,343090.98460915626
37,328344.7793593646
38,343090.98460915626
39,328344.7793593646
40,343090.98460915626
41,328344.7793593646
42,343090.98460915626
43,328344.7793593646
44,343090.98460915626
45,328344.7793593646
46,343090.98460915626
47,328344.7793593646
48,164772.1294962798
49,176349.605400428
