,0
0,52869.1347380074
1,58591.103510557325
2,52869.1347380074
3,58591.103510557325
4,52869.1347380074
5,58591.103510557325
6,52869.1347380074
7,58591.103510557325
8,52869.1347380074
9,58591.103510557325
10,52869.1347380074
11,58591.103510557325
12,52869.1347380074
13,58591.103510557325
14,52869.1347380074
15,58591.103510557325
16,52869.1347380074
17,58591.103510557325
18,52869.1347380074
19,58591.103510557325
20,52869.1347380074
21,58591.103510557325
22,52869.1347380074
23,58591.103510557325
24,38659.007875932424
25,49522.74597316044
26,38659.007875932424
27,49522.74597316044
28,38659.007875932424
29,49522.74597316044
30,38659.007875932424
31,49522.74597316044
32,38659.007875932424
33,49522.74597316044
34,38659.007875932424
35,49522.74597316044
36,38659.007875932424
37,49522.74597316044
38,38659.007875932424
39,49522.74597316044
40,38659.007875932424
41,49522.74597316044
42,38659.007875932424
43,49522.74597316044
44,38659.007875932424
45,49522.74597316044
46,38659.007875932424
47,49522.74597316044
48,79615.18002871306
49,81144.12589082198
