,0,1,2,3,4,5,6,7,8
0,5.79450865973247,6.110331155953726,5.809386162714417,1.1189058751371435,1.2049864361105687,1.172951257162564,0.4796943327714387,0.5058293903167771,0.49489636592646474
1,5.794076177155365,6.105008537264331,5.805803118569654,1.1114640760086403,1.1736093383014305,1.1634182396062016,0.4805702910958468,0.5026649207475576,0.4950122756915423
2,5.794440358666321,6.102402126853411,5.798605613429873,1.111024622021584,1.16892711319836,1.1324364966938778,0.48382419436771384,0.5046227744835308,0.49365818081186263
3,5.717204558276954,1.5353629742825936,5.883049718434038,4.977088626533757,1.0419566781839773,1.120296376699063,1.0069288672210956,0.5560638393513165,0.5021143630317395
4,4.771794268437754,1.1783237941932794,5.038377648998874,0.8604752095281235,0.5413142403139393,0.8775558520562076,0.42756456091540646,0.40369231534897443,0.4209339760855005
