,0,1,2,3,4,5,6,7,8
0,91.7167,88.0397,93.9063,73.2282,72.9882,73.0854,63.1148,63.1928,63.0147
1,91.332,87.0018,93.5207,72.3013,66.5476,72.1579,62.7301,62.1591,62.63
2,91.178,86.6132,92.3027,72.0826,65.6165,65.0723,62.5761,61.7745,61.4129
3,89.9602,67.1542,83.548,87.6658,64.3556,64.1175,64.2069,61.6639,61.279
4,89.1824,66.2454,83.1743,64.0113,61.9843,63.6161,60.9461,60.7596,60.9208
